customer_id,segment,signup_date,baseline_purchase_prob
d7372595-d1f5-40c1-9f02-74083406127b,Student,2026-04-25,0.15
b8f277af-ea63-4509-b070-4711d6e34b10,Professional,2025-08-26,0.6
3ca9992c-8a17-44e1-859c-1948b1555ed3,Professional,2026-02-11,0.6
bf565df3-a3d5-4612-8c98-305d2e5e7390,Professional,2025-09-24,0.6
e1925dc1-8195-43cb-86f0-bb756dd16bb2,Professional,2026-08-02,0.6
ab84579e-c83e-4f5f-a377-4f731b6789be,Student,2026-07-08,0.15
71678057-7452-4a13-8f64-cb69374eff3d,Student,2025-10-16,0.15
c3d020ec-693c-4c61-9e72-426822f40afa,Student,2026-03-11,0.15
d39b95ae-21d1-457f-bf8e-3db3094e0f04,Professional,2026-03-22,0.6
5089049b-a0a4-4c58-99d5-eb698eff80ca,Professional,2026-02-10,0.6
65e0b64c-07ef-4c28-a8f8-2128f9e6a84c,Student,2025-10-08,0.15
745b640d-b3fe-445b-a641-62871c07ed8d,Student,2026-03-30,0.15
3da35905-d620-4570-8be8-068c64131859,Student,2026-02-04,0.15
b79ef25d-2595-4eaf-b94e-9d1345399355,Professional,2026-04-21,0.6
1e5e0e65-d662-4efa-a693-5815ac933113,Professional,2025-11-04,0.6
655110db-cef1-42d1-933b-627eeaf08f9f,Professional,2026-03-02,0.6
4bb9afe5-b6f8-4707-a540-98c7dce0c6f9,Student,2026-02-02,0.15
20bb75ac-3a6b-45a2-8828-14d2cb38f3a3,Professional,2026-07-25,0.6
5a87bafe-f381-4cec-871c-2f25782e9526,Professional,2025-10-04,0.6
24d20cb8-a9a3-4878-b265-bde308923221,Student,2025-09-15,0.15
d7564e4a-e96c-46cb-bea3-714b27c21198,Professional,2026-06-11,0.6
8c239cad-59a2-4f6c-819d-dff74ca388a4,Student,2026-03-24,0.15
2c195811-3222-411a-acd6-fe02b3677fa7,Student,2025-08-27,0.15
d305b3fd-0b52-4b58-95cf-c4c2ac88ca0f,Student,2026-01-03,0.15
7475c7ea-66fc-43dd-bb88-b970ecaccb8f,Student,2025-12-06,0.15
5623fdf3-7b28-41b0-ba9e-393b6557f885,Professional,2025-12-23,0.6
70fd0fc2-ba13-43ee-b275-4fc127464fa6,Student,2026-04-25,0.15
02064ca8-01fc-4070-98e7-fe9b0283dd8b,Student,2026-03-08,0.15
ce1f8780-36e7-4ef3-8f98-76fd53c4a548,Student,2026-07-21,0.15
5cf77451-31ee-4e98-8142-b6cbab352987,Professional,2026-02-10,0.6
e1a7719c-9706-41b3-b4e6-d54c9824eaf1,Enterprise,2026-02-05,0.85
127f9039-464e-4b58-b735-8289643ec624,Enterprise,2026-06-09,0.85
fd72e4e8-60d2-4348-a751-1cf2c84edb26,Professional,2026-04-21,0.6
8da546ec-a2bc-4a07-92a8-f1b3347b83fa,Student,2026-05-08,0.15
aa5c40dd-ac59-4abf-9d03-fa98229a2e5c,Enterprise,2025-11-20,0.85
ed26efdf-663c-4cbe-b394-5026096f3826,Professional,2026-03-13,0.6
fa1d90e4-7412-4778-9bf1-dcc792500707,Professional,2026-03-16,0.6
b4d813f6-a9e6-4393-843a-592de7eb0453,Student,2025-10-20,0.15
2c486178-c41a-492e-bef4-25f35ed9983f,Professional,2026-07-14,0.6
ec70c0f2-02d8-49bc-b35d-d9cd40f33a89,Professional,2026-05-08,0.6
56a29da3-adc8-4a48-9196-ed6741463f17,Student,2025-09-18,0.15
6131b0cc-9485-4082-b184-1ea8c3c9dc69,Student,2026-08-04,0.15
017daee8-a3b3-462b-8087-c59ce98751d0,Enterprise,2025-08-31,0.85
adccb980-7b92-4fa4-bccf-5f40b1c3814f,Professional,2026-05-25,0.6
0689f741-bfec-4722-b8ff-b074839ac164,Professional,2026-04-22,0.6
8beb5bc5-0a70-46c3-b197-c2b762ee5c29,Professional,2026-05-06,0.6
9e88f990-71ab-486c-a09d-037be8d19ffa,Professional,2025-11-25,0.6
176703ac-c549-4bb4-9d35-be18bf2cdae2,Professional,2025-09-21,0.6
6bd700f6-ee96-4fe5-b5cf-0d4593a02445,Professional,2025-12-19,0.6
a6667675-f92b-4ee5-8ef3-cbb6f1ef77a3,Professional,2025-11-23,0.6
f1558362-81fa-45f6-b4f4-a4010e3457e9,Student,2025-09-18,0.15
6af4d7dd-12be-4952-ae4e-8e8059134627,Student,2026-08-20,0.15
cc8b46e8-a4d2-439c-9107-c5580003a498,Professional,2026-03-14,0.6
e64605a4-c8fa-405c-bf17-81e6513090d1,Enterprise,2026-06-22,0.85
463ac727-e726-4441-aff6-a4ff9c503b80,Professional,2025-09-05,0.6
a43155e1-4a93-425d-b063-0ca181c06394,Professional,2026-03-05,0.6
e90d6631-ca21-4cb2-910b-06036dc7d597,Professional,2025-12-22,0.6
1fa7c4db-6cab-4225-8920-1987864aa75a,Student,2026-08-20,0.15
dec596e0-08dd-4b79-9942-f500e43290ee,Professional,2026-08-05,0.6
203ef1a7-000c-462c-82c9-a5694d74c286,Professional,2026-08-13,0.6
a8ba6eac-31a6-4b81-a6a5-e576d89e3f67,Enterprise,2026-03-31,0.85
3bded926-9bde-43d6-986b-89c7c26b01d1,Professional,2026-05-09,0.6
efbd2c24-e3a9-472b-a89d-1333bd7a2b15,Professional,2025-09-07,0.6
5369d619-a184-4d61-9ee2-1445e8d89e9f,Professional,2026-02-23,0.6
aee77e77-9321-4fae-8745-d55496b0f091,Student,2026-05-15,0.15
4c56ded0-fcc5-424e-a5e8-7f96eef68b61,Professional,2026-01-21,0.6
7b28be30-4d02-46db-876a-6e07297137d7,Professional,2026-02-03,0.6
0510ee32-04cd-45a4-8063-ef82f141782b,Enterprise,2025-12-26,0.85
9546a77f-543c-4105-b9b4-9253a8beef6e,Professional,2026-01-18,0.6
be218ece-3d3c-4572-a4e9-c93c4e438536,Professional,2026-03-03,0.6
a7181fe3-8017-42eb-95c3-b82a45a2e9c1,Professional,2025-12-08,0.6
34eac2bd-e734-40e1-bde2-0a5261bcb0f0,Professional,2026-03-15,0.6
0d6b0e4f-ae6f-4dd7-8e37-d685ac943436,Student,2025-09-30,0.15
d9eff327-8129-424e-8c34-da9c034cc31c,Student,2025-09-22,0.15
13275e15-b20d-4d53-bc78-b4502aa220d1,Professional,2026-01-12,0.6
561f1c2f-740a-4f5d-b819-2429f473f06b,Professional,2026-03-31,0.6
df409b13-1589-4ee5-96e5-6440675acfd8,Student,2025-10-06,0.15
af75c77b-60b7-4fc5-9f39-920b78465967,Professional,2026-08-12,0.6
1f990b39-e080-40f5-82f1-488e5a256ad7,Enterprise,2026-02-17,0.85
c5d25e11-a156-41be-8ecf-b54b044fff08,Enterprise,2026-01-29,0.85
ac76bc60-f620-49fc-b9be-152dcc482e55,Professional,2026-08-03,0.6
e04c2f6b-b20c-4de7-99e7-081714579219,Professional,2026-03-07,0.6
33557c56-c34f-4916-948b-cb4357c0d2e1,Professional,2025-10-31,0.6
09c0ca91-3a75-43bf-8ce9-fe20a77a8106,Professional,2025-11-21,0.6
75637743-7345-4ba0-b631-b10cf3a57bda,Student,2026-02-12,0.15
ffed8672-85fd-4350-856a-9b22950660cc,Student,2026-07-21,0.15
ac4a8cd3-6062-4dc5-a894-b9f354883eb2,Student,2026-06-29,0.15
c45cd348-8cce-4b24-8018-1a2b369f3d41,Professional,2026-03-15,0.6
e96a8741-48cd-4a6a-8caa-f3495c646e82,Enterprise,2025-12-04,0.85
83a92692-0ddf-44d4-961d-b813ee80d81a,Enterprise,2025-10-02,0.85
c69b7950-1fc5-48e3-9ed7-7287ed35bb17,Student,2026-06-19,0.15
526ba58c-1beb-43a7-8d3c-160b72272a0e,Professional,2026-07-31,0.6
deab7fb1-7266-4571-877e-40482408e92f,Professional,2026-07-19,0.6
c49fecf0-eccf-42f0-9a72-0d8546f95637,Student,2026-04-11,0.15
24bd6f48-5f8a-4d13-86de-37b94937d9bc,Professional,2026-04-19,0.6
f7e22bd5-b53c-4ffb-8eab-7d4010d4ad2f,Professional,2025-12-11,0.6
5ae9d007-1d61-48c5-a806-d5d18bb939bf,Professional,2026-02-12,0.6
1f6b8085-a75b-4ff6-a915-e8a94a7c58d5,Student,2026-08-02,0.15
33fd3dff-694c-4561-820e-5a220393eff8,Professional,2025-12-08,0.6
515ab519-d0a5-4227-8d7d-8e4d85aee0e0,Professional,2025-09-01,0.6
e458b23c-714a-4843-9065-4171cb96b400,Student,2026-06-14,0.15
81ac7af4-c099-4b03-8c56-07931285def9,Student,2026-02-18,0.15
0560a214-6a67-434a-8f8c-64a7b93f75bd,Professional,2025-11-08,0.6
1f3d314e-1909-46a9-9ac0-87a827978935,Student,2026-06-03,0.15
0fb406a2-8f22-4e38-8d45-41412ba64e08,Professional,2026-08-09,0.6
ab3b3e80-cae4-499d-bed4-d8e4c85fa393,Professional,2026-04-02,0.6
29e4ea21-2721-457d-963a-b098045d0924,Professional,2026-01-03,0.6
16caa49f-1a27-4357-83fb-248bb26ccaa0,Student,2025-09-01,0.15
908ecc23-3fd8-445d-b143-f30f4d8708b4,Student,2026-08-12,0.15
d29243f6-da60-41d0-9db6-30a20f68f70b,Professional,2025-11-08,0.6
e1b09c77-b06d-498b-820c-764fcaf4db71,Student,2026-01-22,0.15
eeacb628-e2de-4496-a537-7b0c4458e349,Enterprise,2026-07-01,0.85
21ec5505-61e6-4e01-9dbd-5a267d4f7b9d,Enterprise,2026-01-16,0.85
ba9a7fe3-c843-41a1-85e5-746ae152a59d,Professional,2025-11-03,0.6
bd5e2d45-d604-422e-aaf6-eab0f9ef46bb,Student,2026-01-04,0.15
64855b8a-7346-46d5-b7ef-ac7b28b9a872,Student,2025-11-29,0.15
c970da5e-ee41-4887-9093-7b915f68a3ff,Professional,2026-07-03,0.6
9ad3231c-61e3-4682-a58b-56cb04af1ed1,Professional,2025-11-17,0.6
3a32fa0f-7fd8-439a-b1a5-f2842037f0d9,Student,2025-09-22,0.15
b9996948-75b0-4b2e-b4c2-8dbfb5617588,Professional,2026-07-24,0.6
40e610ee-e75c-4ff6-b1ae-0d712490491f,Professional,2026-08-15,0.6
8d568fa8-3be5-4706-9051-2d49c82f4946,Professional,2026-07-02,0.6
527bfa51-067e-4b42-ac56-2fe7c80afa36,Student,2026-03-18,0.15
ce5505f7-a7d5-48c2-8b99-8f5e0a688601,Professional,2026-02-28,0.6
5b1e7b92-e502-49b3-bdce-4ce705b25596,Professional,2026-07-03,0.6
84e840f5-0e7e-447e-ac0b-033d5edfde11,Professional,2026-08-03,0.6
2f792013-f313-4b9a-a7c7-f5ab0108299b,Professional,2025-12-08,0.6
504a2afd-e2fe-4218-b5bc-36469a50af3d,Student,2025-12-04,0.15
e98c88b8-7730-41b8-af6b-1e5044b263dc,Student,2026-04-28,0.15
b7baf6cf-1f49-4f88-8f01-8d72c8b22fbe,Student,2025-11-08,0.15
047ae133-0abb-4a6e-89ab-6bd86b2cfe72,Student,2025-09-05,0.15
0f3f4d92-425d-4a26-8d37-91b8023ef023,Professional,2025-08-29,0.6
b082b45d-c04d-4a58-86ef-4d6129a90023,Professional,2026-06-07,0.6
91ae921b-c3f4-450a-b1e7-8230b605f344,Student,2025-12-27,0.15
5db78036-7098-4d39-a289-6110de18080f,Professional,2026-03-24,0.6
366f998a-6276-4129-9cd0-64763417b5e6,Professional,2026-01-23,0.6
ff3340a6-77ba-412d-9527-56c120f41372,Professional,2025-09-16,0.6
d86426f9-4fd9-4fd2-9ada-6c5516d54319,Professional,2025-12-04,0.6
5f494183-e919-462c-86a4-ebbdb96fe2e8,Student,2025-10-04,0.15
b67fcf94-b979-4f45-87fe-e78051087c41,Enterprise,2025-10-09,0.85
4cb8305c-0b34-402e-934e-63e8c68366f2,Student,2026-04-08,0.15
01863122-066d-40ed-86a7-48768fe80227,Professional,2026-05-10,0.6
ea8859fb-d69e-48c6-9739-919c1243757b,Student,2026-03-16,0.15
d608a25e-eebd-4e59-95c2-de0a56dc4ab0,Student,2026-05-17,0.15
78637725-0c9b-4d91-a1a3-3fb121e69c89,Enterprise,2025-10-22,0.85
936064b0-fef6-420a-b3ac-a6420893b31f,Professional,2026-03-01,0.6
5c1981fa-e17e-4a6a-9698-772d12a65e0a,Student,2026-06-30,0.15
d1b367e0-e3ce-4766-a378-1381077a35a5,Enterprise,2026-02-20,0.85
26141a2e-0adc-40e4-a549-81a5c37f72df,Student,2025-10-13,0.15
72153926-345a-4a73-a711-5471842b0308,Professional,2026-04-27,0.6
3d2daf72-eab3-4346-9e98-c7cab999c448,Professional,2026-03-03,0.6
62425f27-ae07-42d4-9803-70df39c75346,Student,2026-01-02,0.15
1ac3f4d1-3cfb-4dd9-89c6-78108d48b896,Professional,2026-08-01,0.6
32c6d6a7-6fb9-478b-8ca3-d8501423fd0c,Professional,2025-11-25,0.6
96b7da93-d9e5-44f7-a397-4cb6a45a08b6,Professional,2025-11-17,0.6
0772140c-f52a-4e2d-8e9c-17fcea0f45bd,Student,2026-08-04,0.15
c427ef48-d001-44eb-80e0-4cb6fd7de740,Professional,2026-01-26,0.6
11b4d2c6-2f2c-478c-a905-aef4c0483d03,Professional,2025-10-31,0.6
cdb2d8da-e969-44c4-bddd-7c189462dc53,Student,2025-10-25,0.15
ded219bc-31c6-45ac-a651-aca6abec5924,Student,2026-07-15,0.15
4a56f245-aa7e-45f2-a2a8-63c27c131c11,Professional,2026-04-01,0.6
2b1f0e53-dc49-4725-afa1-c9a14fbc2fd7,Professional,2026-01-10,0.6
165f981c-c7c5-4520-b44f-29f8a65038d2,Student,2026-08-12,0.15
79158a68-8e84-442d-91aa-4bfe4db4faac,Professional,2026-05-17,0.6
2f29e2d2-bc51-4312-b2ce-912665c2f18a,Professional,2026-08-09,0.6
57df2a8f-d485-4b7d-a277-e30a920822c4,Student,2026-03-12,0.15
672e33b6-3a3b-498b-9f9e-c7f256705f7a,Professional,2026-05-17,0.6
195d95e1-9fd1-44c3-be1b-c5938f636456,Professional,2026-03-05,0.6
8e3ec5d6-6a1a-4ce9-a55f-aa47bb6f86ab,Student,2026-01-21,0.15
5135334e-c0bb-46d7-ab6b-0af56ec141a5,Enterprise,2025-11-06,0.85
d5b14c53-9dff-44bb-9f4b-980271c5205c,Professional,2026-07-28,0.6
9bbeb1dd-bf8c-457d-890b-7eff10c433da,Enterprise,2026-03-29,0.85
a7a56cb1-0b83-48b5-9452-88cc4b0668e2,Professional,2025-10-19,0.6
e049e35e-1601-48e1-979b-99ca53ed1f7b,Student,2025-09-03,0.15
6a6b6c64-081a-460f-9747-6c2ccea48f52,Student,2026-01-02,0.15
c210af54-cc10-41e8-871a-3c9bcd200dda,Student,2025-10-16,0.15
dbbec0ad-9e69-45ed-8d36-253fd4469f5c,Professional,2026-07-02,0.6
7db07bf2-f5a8-4c72-b914-084ac3786fc6,Professional,2026-07-12,0.6
35ba3803-4f5f-417b-8640-6c8766eaedb2,Student,2026-06-12,0.15
5303d797-51ad-4483-b6d0-63f8aa1f7cfa,Student,2026-03-13,0.15
a9e2329d-b01d-4e58-8a27-552fc5f03986,Enterprise,2025-12-10,0.85
8feda432-20c4-47eb-927b-7ca16986804c,Student,2025-09-03,0.15
e7b250bb-7d3f-400d-85c2-6eeccae7d40d,Enterprise,2026-03-15,0.85
dce87da0-0e86-4134-9d4c-d6389559d0da,Professional,2026-05-06,0.6
7a9b8cc1-ca44-4893-9c31-67e2dc4d6df8,Student,2025-11-30,0.15
92d54678-92d3-463a-b14a-e4ac1b7a8229,Professional,2026-08-01,0.6
5344182f-b315-42c8-8a65-7d5b8e4a6f16,Professional,2026-01-09,0.6
9c88b79c-bf2e-430b-bd11-94f73a7ab634,Student,2025-09-13,0.15
1f912434-bb7f-471c-a1d4-24d8fc18b4fc,Professional,2025-09-19,0.6
6bf1eb84-46f5-463f-b9a2-7a31f275d7cc,Professional,2025-11-26,0.6
7a4a288b-3aa5-489c-9912-262dfe4dd628,Professional,2026-05-13,0.6
c4c5b3a0-c5c8-45b4-9931-a5bb9628c02e,Student,2025-11-15,0.15
223fd121-78a5-446b-a788-14a294525303,Professional,2026-03-08,0.6
e7d37846-12eb-4a6b-bf31-2cfcad2178db,Professional,2026-01-15,0.6
b13e7939-6167-4fa6-b632-4e3331133f8e,Student,2026-04-13,0.15
a8c43c66-9c07-4055-a16e-7d9d1477fa80,Professional,2026-01-13,0.6
105b3dda-54a0-4941-adad-822eddb6a2ad,Student,2026-07-23,0.15
fdf0ddc3-adac-438e-9fc0-2b0d85b1ff6a,Professional,2026-08-18,0.6
d3982d0d-d435-4233-aa76-a8eafc58db19,Student,2026-04-21,0.15
67d33557-e7c1-4e5b-9549-05c1ab0c8554,Professional,2026-01-29,0.6
4cc90645-ae7a-417c-a652-1199771eeb40,Student,2026-04-12,0.15
a77c07eb-7e1f-4750-b28c-e52acce446f1,Professional,2025-10-22,0.6
15d0ebff-314f-4e07-8155-037ba1fa599b,Student,2025-09-28,0.15
7359922d-8f26-4b5b-a3de-6c22fa9cadf6,Professional,2026-01-20,0.6
ec2e595a-6c39-458b-b1a9-b52327a71c3c,Student,2026-07-11,0.15
3f6b4f39-18ca-4506-9044-36ea2ff3b015,Student,2026-04-15,0.15
c7c8c066-04ba-4150-81de-016ce372b0de,Professional,2026-03-21,0.6
11baef2c-2023-4aeb-84d3-7a37e464a091,Student,2026-02-01,0.15
5866ef35-f99c-4df5-aa65-2c67d5db44eb,Professional,2026-01-19,0.6
80abfb73-e4d8-44d0-a883-e4fffac30398,Professional,2026-05-13,0.6
d8032596-0ef9-4689-ad90-d48e6788e4f8,Enterprise,2026-04-14,0.85
54997766-3962-4ab6-881f-808904657b8a,Professional,2025-09-28,0.6
8206b4a4-65fe-4afb-b632-83e514e50d59,Enterprise,2026-07-28,0.85
c0ea3492-e343-4da8-95ee-d8c7435e7f58,Professional,2026-08-08,0.6
943df895-d81f-456d-b97b-139173f81385,Student,2026-02-07,0.15
f2445ae6-f420-4fd9-94e6-b3ceed54c406,Student,2026-07-30,0.15
9e36c4d1-0134-4b38-b859-1125035a1ea1,Professional,2025-10-28,0.6
c6c665d4-acd2-4053-8c22-170fdc490b4c,Student,2026-02-25,0.15
bf4078c7-534d-4efb-9d49-bd334000b847,Professional,2026-06-18,0.6
0cb45a38-d6cb-4794-9250-4c903266fa9f,Student,2025-10-08,0.15
be608b74-6224-48ae-a0e3-d31cbc2c5cc9,Student,2026-07-04,0.15
2f6235d5-b047-4881-84c9-5ae54fa457be,Student,2026-02-18,0.15
065d1661-e38f-4414-a9c9-347f27c36444,Professional,2026-03-19,0.6
4edbdae0-6345-4ea5-8029-e01e844e45a9,Professional,2025-12-26,0.6
54da6ea2-cd79-4cef-8b1d-a96cf90defb6,Professional,2026-08-20,0.6
155c2e67-b744-4aa1-8800-9f4706659ec9,Professional,2025-08-29,0.6
82ab1602-d2fc-466d-8dbb-3376c33950da,Professional,2026-07-02,0.6
0c6345b6-21b9-4f0f-8978-8d5880a7adf0,Professional,2026-01-11,0.6
f3e961c4-a45f-4093-a1e6-ec24266f0173,Student,2026-06-25,0.15
872bc91e-6ea2-4024-8d38-d487ba1b1470,Enterprise,2026-07-10,0.85
3af097f0-d3d8-43af-bed7-441346c7cb99,Student,2025-11-04,0.15
efd1b7c7-e737-4221-848d-b26d44313740,Enterprise,2026-01-27,0.85
777029bf-3635-4237-b028-00f26f5265d5,Professional,2025-10-27,0.6
35a41285-fc7c-47f4-bb34-27e30834854b,Professional,2026-01-15,0.6
d8a2f440-2205-48bf-93ad-bb0ebc8bbb1c,Professional,2026-08-19,0.6
f40523d0-f890-4961-911d-034b6653e280,Professional,2026-01-02,0.6
6b4b766b-f72f-4fda-a8f3-f3f76b5571b3,Professional,2026-01-28,0.6
c9edd74e-1e85-452d-a590-52cf51bd8639,Enterprise,2025-09-26,0.85
25c8a1ee-7ef6-4f1f-8fe3-26129136d1db,Professional,2025-09-08,0.6
9721abd1-82b8-43b2-abb9-927f2e433db8,Student,2026-06-16,0.15
02fd4d0d-5e97-45e5-afc8-b8bcd5df1093,Student,2026-06-18,0.15
91f7d1a8-276f-4fa8-9136-beaca4ff1939,Enterprise,2026-07-08,0.85
fc7b39e7-ce9d-4717-a57a-6f8221bb52a0,Professional,2026-02-19,0.6
001ba55c-0f64-4afc-9b9a-beffc864dcf9,Enterprise,2025-09-27,0.85
6988d8eb-5b8b-4c16-bdfc-54c81ab588d2,Student,2026-05-28,0.15
1ed9c36b-2612-474a-9478-8a558bb7fd51,Enterprise,2025-10-18,0.85
5b0a9032-0b0e-4430-83ad-f14103465b1c,Student,2026-03-24,0.15
fcd16e37-9457-4929-bceb-2f12d61741f8,Student,2026-05-09,0.15
382b1243-160b-4d72-a43c-6fea5b768358,Professional,2026-06-27,0.6
eb24f483-873c-4a40-9d72-109bff2d9ad0,Student,2025-11-25,0.15
20666d20-b2e1-4557-8934-cd84a3ad11b7,Enterprise,2025-12-23,0.85
318a8ad7-bf8e-4d31-afad-fe1a75cdbe76,Enterprise,2025-12-21,0.85
a82e16c7-591c-4c7f-a1e1-8769c23517d3,Student,2025-08-28,0.15
595b41bd-a7f5-43f0-aec7-2419c0905c85,Professional,2025-09-07,0.6
b71f55ca-d322-4ae0-a0f5-6ebffb7496fb,Student,2026-05-23,0.15
b3b7a1fb-c872-41e8-bcf2-0efd9fef4a2c,Professional,2026-07-17,0.6
57794bde-2c52-4a9d-9cb9-1a2a4cfaece3,Professional,2026-06-02,0.6
0f5d9a04-6c04-4886-a717-199076676327,Professional,2025-09-17,0.6
e8d1bd29-09d0-41ed-a7d0-745abc2bd0df,Professional,2026-07-12,0.6
53094e55-48ce-4ad9-80a4-2c7b8d4fe055,Student,2026-06-12,0.15
ffb0e864-1fe6-4603-b6ed-24464db94698,Professional,2026-03-22,0.6
b1560810-f300-4f43-b358-d407fb04dfd2,Student,2026-03-07,0.15
243accf8-c0fd-4104-b84f-eac8ed2acbca,Student,2026-03-08,0.15
4105cf1c-f447-4eb8-b366-2bad4e37c3c3,Student,2025-10-07,0.15
ab4a15c0-c7cb-42b8-a1ec-f9fc72feab41,Professional,2026-05-26,0.6
1a7d7d2b-e16b-478c-9bf6-a144b6739beb,Student,2026-03-23,0.15
dfb82505-2866-41ff-9e2d-536d9ab409f0,Student,2025-08-26,0.15
b453861e-201e-476a-bdb8-2608cacf7df3,Professional,2026-08-15,0.6
7805c955-04ed-47d7-a5bf-94f4ad3e10f2,Enterprise,2025-12-20,0.85
3dbae402-3691-4d40-8536-1df56bc067b5,Enterprise,2026-07-22,0.85
a9b72086-4510-44bc-9897-a3288553edc8,Enterprise,2026-03-18,0.85
9af94249-c157-4b1e-8151-8cc2af234cb6,Professional,2025-10-02,0.6
716b2506-930f-4003-b6a6-1188448d4164,Student,2026-04-30,0.15
91f6cd9d-33b0-450e-8e82-4ad5a75643a4,Student,2026-05-18,0.15
037f4dc6-0dc1-410f-b11e-d136959804b0,Enterprise,2026-05-26,0.85
b416b5a5-b533-4e55-9780-0919d36a2edb,Student,2026-08-08,0.15
9a27c561-308a-4faf-93a5-a299e7597129,Professional,2026-05-01,0.6
ab16d598-ad82-4f4d-a545-dbc90d4ec98b,Student,2026-02-25,0.15
b135deaf-7ddc-46e6-af33-92ef5f98de31,Student,2025-10-05,0.15
00df2f9f-0df5-4dc1-9a6e-9a455ed21011,Professional,2025-12-11,0.6
e52263b6-619d-46c2-affb-6e487e0cad9d,Student,2026-05-01,0.15
01dfa2a2-68be-49d3-b9dd-142c9e0c7e82,Student,2025-10-14,0.15
ebc1d7e8-8ee2-4370-8976-cd38c7717c84,Student,2026-05-12,0.15
84dbab5e-1ca4-4eb3-9dcc-4a257d464968,Student,2026-02-13,0.15
c7b4076e-980a-4088-bc0a-3ede1d2a5b74,Student,2025-09-05,0.15
1bae7728-aee0-4141-a63b-10874b793e91,Professional,2026-01-16,0.6
eec964e9-2548-4b50-85f5-e5664e51dba4,Professional,2025-12-12,0.6
381024d3-9aae-4f42-b5a9-d1779a298785,Professional,2026-03-29,0.6
d6149f84-5025-4f32-aa95-42ac44a85932,Professional,2025-11-16,0.6
7dd48890-a1a5-4bf5-b128-df1fde5dd9d5,Professional,2026-05-08,0.6
aed48faa-c680-421d-ae5f-db090a6eabeb,Student,2025-10-26,0.15
01329913-efd4-4b7d-a4b7-481f60b19028,Enterprise,2026-03-24,0.85
ed23c80b-a863-483d-a569-223a4f86b8ee,Professional,2026-04-15,0.6
29d52efa-23ef-40fa-9010-6774d5e65dc1,Professional,2026-06-02,0.6
e19ff938-d88e-4d2b-9853-9845843e2859,Professional,2026-05-01,0.6
17eba764-a3cd-485d-b087-89f8e8048de5,Student,2026-07-15,0.15
80e97491-0069-44ac-b9d5-bbee19d7f34b,Student,2026-05-05,0.15
16f3f23c-eb5c-4c84-8c41-89f3498d9a79,Professional,2025-10-05,0.6
84b61567-8b24-45ff-8353-5b7944007751,Student,2026-02-11,0.15
0e3ff14d-b61b-4b2e-85fe-dcca8de261df,Student,2025-11-15,0.15
38672f20-9d1e-4d6d-aaba-18633607e6c9,Professional,2026-02-17,0.6
82c34327-b530-43f1-87de-edb3a804a335,Professional,2026-08-01,0.6
25a31ca5-688a-4ff5-b1f5-5ff7c5c959d7,Student,2026-08-21,0.15
b2129dc2-547a-4234-9619-c3f76bd02f35,Student,2026-02-25,0.15
cc1b8d59-1db3-4e30-9cef-69a0845b269a,Student,2025-11-19,0.15
828f0336-510a-4251-a22e-563ed8b20dfa,Enterprise,2025-09-08,0.85
46f1b154-c497-41f3-84a2-00f95a5f4062,Student,2025-10-11,0.15
f2169c4f-dc7c-4a19-b542-b0e9d2ba6191,Professional,2025-12-19,0.6
3cbd431b-966b-4c57-a653-2f4c5609fd1c,Student,2025-10-03,0.15
9d746776-df79-4adc-acd3-bd843a535dca,Student,2026-04-09,0.15
21de3ff3-1088-4db9-868e-ce3c572b84e3,Student,2026-05-14,0.15
24053648-25c8-4b0d-af48-f1b18a240ad1,Student,2025-10-12,0.15
8c15873d-c486-4c83-98ae-53e3db52e6b0,Professional,2026-02-27,0.6
23c570ab-7462-4ba6-9d41-3924b2643632,Student,2025-09-27,0.15
8c5170a3-b553-45b7-beb0-0f74ac7a635e,Student,2025-12-29,0.15
b814d5f0-0210-4031-9965-2b42dfa31f7a,Professional,2025-09-16,0.6
95bbcc02-1c8c-4a49-9aaa-309167d3a24b,Professional,2026-07-26,0.6
080de2a2-528b-4013-ade0-2a8bb5639a3d,Student,2026-07-31,0.15
07d18c6a-49d0-4d2f-ad76-35c242954386,Student,2026-01-31,0.15
48d21b61-1a9a-41ee-bbbd-d9567c3f0123,Student,2026-07-09,0.15
d1e9e8da-4cf8-4584-a20b-b16c316a7914,Professional,2026-07-17,0.6
c5dedcbf-463d-41cd-b5b6-89670d5b703c,Student,2026-08-03,0.15
164c6996-429b-41e5-b722-dbec238a546c,Student,2026-03-29,0.15
11f7ce34-06cd-4b89-a296-fd57bcf26c7f,Student,2025-11-26,0.15
01235af0-3acf-421d-91ed-e09f69bbfe2d,Student,2025-11-11,0.15
4a01f462-1903-478c-913b-ce7ae0c554f1,Professional,2026-07-24,0.6
7db8681a-5b99-4722-bab8-8965a7db1833,Student,2025-12-13,0.15
6a3721ae-f7fa-40a9-8463-0b3e90dc0921,Professional,2026-04-08,0.6
5a4a3503-8849-49bf-9004-d8208d6150ad,Professional,2026-01-23,0.6
57b5f86b-a2af-41ae-9f5f-edba22e78c7b,Student,2025-10-05,0.15
aaedce20-c41a-4438-8836-e7953a5e9f86,Enterprise,2026-05-06,0.85
5829b17d-8899-4459-a2fb-4ae67478b67c,Professional,2025-09-02,0.6
5dd7d0dc-e7f1-4ced-8f04-24b34c0bc1ba,Student,2025-10-08,0.15
627203f1-fd96-4a9b-9b9a-8c825ffc28bf,Professional,2026-07-05,0.6
