customer_id,segment,intervention,converted
774514a5-22b3-4f9f-995a-8e770bbb4ebf,Student,None,0
5d843c73-8ba7-4fe2-b511-5e7dc2feebdd,Professional,5% Discount,1
f556d724-40d7-4f51-9bcc-83fc28b31246,Professional,None,0
501b85f3-ba1a-4370-81a2-6c8c25bc982c,Professional,None,0
dbe5666b-dcb1-46f7-9e29-c67bfef359d3,Enterprise,None,1
ceb5f053-2c07-4128-9244-e07198515324,Professional,None,0
43cf4de6-e47a-4ba2-997d-9d3e883c94b3,Student,None,0
947cfdcb-91b7-4bba-89f9-09524192f05e,Student,10% Cashback,1
ba90b2f4-d93d-4406-bc28-d9943f1da2eb,Professional,None,1
203015a8-bcc0-4da7-84a6-3922cb4beb11,Student,10% Cashback,0
88b14478-69c2-4cae-a056-b7549b97781f,Professional,10% Cashback,1
0054dcaa-5911-40c2-a0d1-c213e07c8979,Professional,None,0
d3a3129c-e7af-42db-8197-3cfba1bb5456,Enterprise,10% Cashback,1
34e56dfb-afb7-4234-ac73-cd27bde6d735,Professional,10% Cashback,1
d9331a98-2a9e-4718-8f06-da5ef4657cf1,Professional,None,0
14b56d66-8538-43f7-8431-6a71990f1cb1,Student,None,0
cf09e1df-f59b-4c61-ac17-9ffc214e1c1b,Professional,10% Cashback,0
909cb3a6-aef6-4834-a6d4-0d15d586dd2f,Enterprise,Free Shipping,1
37a38fe5-ba9b-45c3-9660-bf4310c8bafa,Student,None,0
83008abe-b223-4bb6-b802-2625d7452edd,Professional,None,1
3748ca91-6483-4cce-ac2e-7bccf0c1a9ea,Student,None,0
14f316ce-5530-45c2-a724-dabb6b3feb7b,Student,None,0
b502d24f-98de-48d1-9790-9749e6e3dbf2,Student,10% Cashback,1
0552ec18-c986-4012-b008-a62e2bd7f2a5,Professional,None,0
e9a44195-5481-494b-b915-13c84187bf67,Professional,None,1
53180e06-31e0-41b2-bce0-ff9dc3b25f10,Student,None,0
80b994bb-fcb5-45a5-bc47-3115370d2eaf,Professional,None,1
b08fc5fc-5c0d-4aac-a833-af9faa8cfe2b,Professional,None,0
3d760735-33b2-4511-a096-cfc3327738f4,Professional,None,0
99125e22-cbc7-4374-9f4f-769e43f38c85,Professional,None,1
a26550cf-778a-490e-827a-3d6a53c15b0a,Professional,5% Discount,1
5505c524-d9c3-44b3-a7f8-b34bea057574,Professional,Free Shipping,1
49b51456-0427-4fba-9c8e-65d5433b45ea,Professional,None,1
6d51760b-6388-415b-9070-ae9034f761a6,Professional,10% Cashback,1
12df3841-8dec-4744-b3b4-75fe2e834deb,Student,None,1
3f82c211-8b93-4f9f-9e10-e8becec9b60f,Professional,None,1
632476fc-1223-47e2-92f4-12accea9bc6f,Professional,None,1
c80b70a9-8047-461a-a9d0-4e67495387fe,Student,None,0
0694ebd3-a2cf-4873-aa16-54337ffbfc58,Professional,10% Cashback,0
a917bfde-26ff-4bf0-a4d1-e4b92562a53e,Enterprise,None,1
44df7d21-4027-4d1d-9735-98fbe7ad047f,Professional,None,1
547976dc-0917-43a1-b4b7-3230e1bc399f,Student,5% Discount,1
8792b348-f547-4dab-9df2-7c08dc253fb4,Professional,10% Cashback,1
17600175-1b02-4060-8658-06e0a68f73ed,Professional,None,0
c1c3f1d4-7e35-4408-a887-1446abd95791,Student,None,0
1884a5b1-8fdd-4635-ad49-5537914e2065,Professional,None,1
f8c4ed05-fc15-456c-8edd-083bcb7fad70,Professional,None,1
dcd0bb3f-e944-4dd8-8d95-16ba10b9127a,Student,None,0
d6ae261b-c5ca-46d5-9617-818ee5037740,Professional,None,0
7db0bf85-1b9a-444c-9537-70ed3761126d,Student,10% Cashback,1
c8719dcb-1a6c-4dcb-942f-a5ce47017031,Student,10% Cashback,0
2aaba725-8a46-43c7-9450-0f9b4b9cb4f4,Professional,10% Cashback,0
50137a5d-048f-435d-a144-de54c7079907,Enterprise,None,1
bf6288e8-e787-4b9a-9761-68e5de84e747,Enterprise,None,1
5df1f724-9ca0-43c6-89dc-b8dbf1e31dd9,Professional,None,0
e7c7fa5e-e5a7-49b7-b932-47cb95408675,Student,10% Cashback,0
e7486f9c-aa3f-499c-b83f-e9d18ab9a156,Professional,None,0
915d940a-3054-423a-9588-b8bb93bb8563,Professional,5% Discount,0
d6bb896c-bd74-41ed-9164-baec8c4a4465,Professional,10% Cashback,0
2bc5ee71-05d7-4ef6-8969-53d7f2f63137,Student,5% Discount,0
a886c3af-aa22-48ee-be32-d5d0fb1fa7f0,Professional,10% Cashback,1
23151e63-28d0-47a7-9cd9-ce17bcf8a30a,Student,Free Shipping,0
03d14464-5de6-4579-9dc6-e3c32faade3c,Student,10% Cashback,1
7594a2ed-6fc5-4825-a267-bb3c667d9c69,Professional,Free Shipping,0
443c770e-d315-4e90-92cc-f65c5aa901de,Professional,None,1
9e8e35b5-75e0-4cee-8c77-a35d187ac992,Professional,None,0
199276a7-00c2-4cae-b96c-b50888114a34,Professional,10% Cashback,1
9900d279-2036-4959-a12f-c75563dacee1,Professional,Free Shipping,0
6faec8f7-a59b-4b3f-b9b6-eb0bb9c96013,Student,None,0
88820a85-036f-4373-beb0-f8fbb9fdb497,Professional,None,0
22b91f2e-1842-4768-8f2a-0a0fd4ba184e,Enterprise,10% Cashback,1
53a51e7f-ccd7-4333-b7e8-d38b7e0ab886,Professional,10% Cashback,1
ca07a6d7-e3b1-4a32-8ee0-504911186736,Student,None,1
e574b75f-42e8-4b63-8ce4-e48e4f47e877,Professional,10% Cashback,0
c1ccbc32-51df-4fc1-a0b6-40a9de03b03e,Student,Free Shipping,0
9a80ffbb-3c33-4303-b317-b20eadd1da87,Enterprise,5% Discount,1
6bbfa50e-53cf-4c6f-912d-c1fbfb553231,Professional,None,0
6b31baa7-d067-45fe-a859-0b93135fb139,Student,None,0
fdaed1df-7578-4391-9b0c-92a429e84763,Enterprise,None,1
10468c6f-ff59-4575-843a-f48b22a280b3,Student,None,0
5abf441a-e548-4ca3-8da3-e9b6c6aa307d,Professional,None,0
c79e3027-da7e-4f7c-9c20-4f3389d03475,Student,5% Discount,0
150d922b-4931-470c-b030-55c74930185e,Student,None,0
8195ba6f-1f73-4de6-9697-98929254c301,Student,5% Discount,1
ac9f60a6-53cb-43c3-a672-032d2fc7795b,Professional,Free Shipping,1
7221190e-f1a1-4137-bd33-7c807b75217f,Professional,None,1
a6880f29-aaa2-4c96-be06-61d181083f60,Professional,Free Shipping,1
d12d95f8-601c-4235-87ec-ae591105955d,Student,10% Cashback,0
8d07526f-9eb0-4eab-8742-8ce1803e60be,Student,10% Cashback,0
b5d9648d-ce12-4216-ab05-4d2aaff84a67,Professional,None,1
9c6fab72-c1f6-4fcf-abf2-4914690c789c,Professional,10% Cashback,0
74101697-8731-4575-ab60-b4abb52f49a2,Professional,None,1
b656d8d6-7cd7-427e-a4d5-0d09c50ccb34,Professional,10% Cashback,1
d22fe5f5-c697-47ad-ab49-ae326c7a1131,Professional,None,0
04fa4ddf-27eb-443f-b520-e1418d633be0,Professional,10% Cashback,0
b0d50e76-e357-4991-979e-f47d80f55875,Student,None,1
c898c4ef-1948-43b9-a47e-c719ebd0cdc0,Enterprise,None,1
9c3b058c-b8f2-44c1-b0f1-723436f9ec15,Professional,10% Cashback,1
1fbdcbea-62a6-4b63-9502-c552cd7e8046,Student,10% Cashback,1
6c175ebb-64ca-4da4-9949-0bb55fb19a85,Student,None,0
0b7bb856-9742-43e6-af01-e3e5f6cc99b2,Student,None,0
81cd0662-9944-4460-b51d-e9152d5c2c0d,Professional,5% Discount,0
98abea1d-ac8a-4378-90fd-d4b64b495d98,Student,10% Cashback,0
25a9333a-21de-4a6d-ae98-ad8488c7d2bf,Professional,None,0
0f8c7883-a6a4-407e-8816-0eca3284183d,Professional,10% Cashback,1
f4b5c13b-ceba-4198-a2c9-71605fd7c5fd,Student,None,0
9c7dc264-0712-4ee1-98e7-954d03b6eafc,Professional,None,1
0a8f9ff9-265a-47a7-958b-b71355978f52,Professional,10% Cashback,0
641691e0-0d5e-4f58-af89-64c2ac145da2,Professional,5% Discount,0
d4ea50f3-af80-4d79-b5c9-da0ce47f4a1a,Student,10% Cashback,0
f7aa477e-b891-45a6-bf95-8b0c47e15a4f,Professional,None,1
46abf97b-52f6-4dfb-aaa8-e400b7abb6df,Student,5% Discount,0
f0b72f5e-d9b1-4be8-b0b2-170308eeaf14,Enterprise,None,1
317731bb-ee3b-4290-b354-639516459b60,Student,Free Shipping,0
4ab4fd5a-39cc-4f50-a941-66de0b1ab803,Professional,None,1
affa25a8-85e7-42fa-9446-cd83bf5477be,Professional,None,1
bc9f7e89-0cdb-4489-bc64-8e97a60e3171,Professional,10% Cashback,1
20f069ba-1bca-4e26-84c0-52b3c8052a12,Professional,None,1
e27c7735-7116-40b7-b8f1-1290b7289b05,Professional,5% Discount,0
22551c71-87e4-46c4-9b6e-78333f5ae1a5,Professional,10% Cashback,0
8fe39c46-f8a1-4f97-9237-d66b6d553492,Student,None,1
f283fbb3-486e-4e63-841d-d7a979b4bbd7,Professional,10% Cashback,0
6b2c903c-e760-4093-88a4-a8f9c545d58c,Enterprise,None,1
cd5900c9-a6f0-456d-aa76-bb9f75e8612a,Student,None,0
069052b7-5459-4069-a5a0-4e831272c31a,Professional,Free Shipping,1
1de0adf5-0323-4085-bd73-485703e92bcc,Professional,5% Discount,0
9b7559ab-bd3c-4cd3-86e3-4864822de90e,Professional,None,0
f01f6188-b40d-4af9-94e3-4cc58d5c0bb3,Student,10% Cashback,1
681d2f0c-5b18-40c9-8561-b20240b21468,Professional,None,0
3f919567-0637-48fb-9db9-4cdc95c07a62,Enterprise,5% Discount,1
7227315f-29f9-4213-8d82-f59a5f2bd8c1,Professional,Free Shipping,1
2198c585-ea43-4fc5-a6f6-8bbdc82368a3,Enterprise,None,1
2cd1537b-2e0b-4e7b-a879-f43a46c196e5,Student,5% Discount,1
02a6c2c4-decb-4b45-9102-c365912a0342,Student,None,0
308dc339-320e-468e-a5fd-11bd0f898df5,Professional,None,0
ea97b7e3-d159-4b5d-a2f4-e39134a11f06,Student,Free Shipping,0
63c36704-fe44-48d1-9260-7fdcb93ae3f7,Student,10% Cashback,1
72796bae-8ab5-4f42-8244-2a757e566237,Enterprise,None,1
0b4ffaa2-5589-4d1f-a85c-6b56874fb521,Professional,10% Cashback,1
5db9c9f0-f3fd-43ec-b326-15ecfdf5438d,Student,None,0
e70ea3bd-19c7-4d40-b8e8-3df1ee81a1a0,Student,None,0
82911e96-b7fa-4947-9e00-0b245a363b8a,Enterprise,Free Shipping,1
b16109a3-ea52-453c-86b1-3b503ec1516c,Student,10% Cashback,1
9de45916-3882-4f9a-9d23-84fdd79a7c4d,Professional,5% Discount,1
6083119a-7e41-474c-8322-fc3e82460497,Professional,None,0
3509669f-324c-4959-ad3c-54718849bd41,Student,10% Cashback,1
d88e7753-96f1-444c-8288-a45bced69f04,Professional,Free Shipping,1
17fb99fd-173e-41a1-b736-647dfd2cd94b,Professional,None,1
d4d33dcc-92d0-4630-aac7-01575195eadb,Student,None,0
432703bd-c463-4e17-b2c2-a4d0933d777d,Professional,10% Cashback,1
bd7fc3dd-29a1-4594-825d-69aa69139c8c,Professional,None,1
d5554a43-e625-4cdb-bc2b-599f9e458522,Professional,None,0
11a236c8-a46f-4f32-bf25-d8a79638c62d,Professional,5% Discount,0
8dfbb4da-6a41-4e4b-bb6d-794e4580940c,Professional,Free Shipping,0
3fd1eed9-595b-40d8-8374-de1a5d291759,Enterprise,10% Cashback,1
470bd001-0254-40a2-851c-030d8053c619,Professional,5% Discount,1
0c7f1243-1e2c-4c0b-befd-339a251cb3af,Student,5% Discount,1
905a0dc2-563a-4bf5-ab8f-531094362fd1,Professional,10% Cashback,1
c873817e-dcf0-44c7-8e0f-eb5ac5e13032,Professional,None,1
7eb1088f-eb0b-424a-b9a1-4d29e0c4cc6d,Professional,None,1
5cd1592f-b991-4672-a1f8-8a3180548a00,Student,None,1
74ed1cb6-71d7-4177-adce-2ee4a23ccd75,Professional,None,1
4b2687bc-1578-4b93-ab3e-45b84fcd8441,Professional,None,1
25941dc5-ff0c-48be-adfa-50a436baa9cb,Professional,None,1
6bc94b46-2e2f-46dc-8362-7063d554e8d4,Student,None,0
5c615afd-721a-45ba-a7c3-a037a5827651,Student,None,1
bc2f398b-8f87-4002-b50e-af2807045444,Student,10% Cashback,1
edd95f81-6c53-495a-b5e3-496cd6643d7d,Student,None,0
b30de25e-dab3-4cff-96b6-dee8bf365995,Enterprise,5% Discount,1
d80b4092-a9ab-420b-a76a-7384e6b6c017,Professional,None,1
f978fce7-787b-4145-a224-729e5a8cb36e,Student,5% Discount,1
6ead7998-3ba7-4aa5-a506-ac8741adef1b,Student,Free Shipping,0
8743f22e-3a48-4e05-bd99-25010c242b58,Student,10% Cashback,1
4c064e18-1f5b-4b92-8949-e1dbe52ab274,Professional,10% Cashback,1
3dc395ec-f70d-4ca7-86e0-370ca72201bb,Enterprise,Free Shipping,1
a9d4602e-4bce-437c-bd59-dcc93d5c988d,Professional,None,1
9fd6bfa2-5e78-4398-98d7-2c1df5587ce2,Professional,Free Shipping,1
e526a11b-8f3b-4fc4-b450-81b24f0511b7,Student,5% Discount,0
41c5ef9f-7805-443a-923b-d10a101883da,Professional,10% Cashback,0
e977aa3f-94e2-4754-ab4c-7151f50cd789,Enterprise,None,1
ca3516fa-9651-469d-9b14-2347d254e3c7,Professional,10% Cashback,1
05caf1d8-36c3-4234-8791-33861e6b0c14,Professional,10% Cashback,1
61c0e50b-8aef-4ea3-b8b8-4a4cec12a234,Student,10% Cashback,1
e91f0e26-31e8-4a21-bb7f-380957713daf,Professional,10% Cashback,0
e8c1c3f4-2f05-4631-825e-5f81dc1f89ae,Student,None,1
3b6e3a3a-b8d8-46aa-903f-30d8b8a5bdc4,Professional,None,1
e384e2cd-feb1-4784-b981-ac8fa1a0a03e,Professional,None,0
f454be2d-8987-43c3-9bd7-5fcc99466784,Student,None,0
fc770b7b-117c-4934-bdd7-00615b42e4ec,Student,None,0
45b46ad6-5608-4a4a-b431-3ae36eb4aa1f,Professional,None,0
9ba9e0fe-22e3-48e1-a434-4047531836e5,Professional,None,0
c61775b3-f456-4f94-af2f-bf995d9da693,Professional,None,1
8c3edef6-426f-4afe-9fa8-579c65d65a94,Student,None,1
bf2ccca3-fa8b-4247-8021-2bb659e65ed8,Professional,Free Shipping,0
bbf92441-9052-4ca9-b1f6-a6685a2c6984,Professional,5% Discount,0
95d1d69e-b8d3-40ec-b128-9fbbc458d925,Student,10% Cashback,1
7ad9ba8b-1d4a-4e79-8ee4-ecafa1c0848a,Professional,None,0
19c3039b-8509-4f85-87f5-2d7590eeaf97,Student,10% Cashback,1
659064e2-9ade-4204-b469-d42a329deabd,Student,10% Cashback,1
ca16f2a9-678f-4ec5-a22d-64dbf9d80fa9,Student,Free Shipping,1
898eb6b5-974e-4d46-a54a-4b57fc1b73fb,Student,10% Cashback,0
b290c0b5-92da-43d0-ae4a-8f7517863244,Student,10% Cashback,0
1254edc3-c05e-423e-b40d-00028ef77721,Student,5% Discount,0
cb718ab2-092f-4a3c-9185-41c9261a7182,Professional,None,0
dff6edbe-15fc-4e37-a0e0-4271168fbd58,Enterprise,None,1
e4edeb07-830f-4363-afe2-ffa75c52ed01,Student,10% Cashback,0
17cfad92-568e-43b8-a5d3-08fe7f7ef5e5,Professional,None,0
4a773c0d-a95f-43a1-9ea1-a3caf3bd7c8d,Enterprise,None,1
cc0e3758-74ad-4238-87fa-89340feb5812,Professional,10% Cashback,0
fa25103e-2f62-4172-b62a-d25bb55d01f3,Student,None,0
f2f14d2c-9775-44fb-ae77-e998720af693,Student,10% Cashback,1
2892e925-de3b-49c9-9a56-ef1b13601504,Student,Free Shipping,0
6c4bd02f-d0e4-407e-bd3c-294d2d92bf9d,Professional,None,0
e68f0a4d-f5ab-4c3c-9f32-9877bc012222,Professional,None,1
8ebdab8b-a650-4124-9ebe-f12f55f0b9df,Enterprise,None,1
212d5aa9-bbd5-46e2-b638-c185aa58f001,Student,None,0
11ea355b-31f7-4ae1-863f-2a1f6dd9bd2b,Professional,None,1
ca5c0c5f-003f-4483-b905-9bc4afc86901,Student,None,0
3701eeb4-061c-4cba-94e8-cfe490c067bf,Professional,None,1
973b23ff-de6c-46e0-b41f-6f257bd5619d,Student,None,0
14546d54-bc40-4aef-9e80-b8e25ede7999,Professional,10% Cashback,1
b20eff12-fba7-4494-b28e-a9434890fa2a,Professional,5% Discount,1
22b78b6c-6b34-446d-bf8c-4237ac122725,Professional,5% Discount,1
cc27b354-58e0-4577-888e-5b1da154f45a,Student,10% Cashback,1
13c51271-42a8-4df2-bf13-74ba752dddb9,Professional,None,1
abd79118-ae3b-4d0f-8fdd-417ec3609213,Student,10% Cashback,0
f5df43e4-c3d7-4648-891b-e7e017e9f0e5,Professional,None,1
7a85e56d-fba0-4168-9718-10d21f1286d4,Professional,None,0
6b904ff5-3e60-4076-b6e0-1ce46d4e41fe,Professional,5% Discount,1
67f82bdf-220d-416f-bccb-440c34d4d0d1,Professional,None,0
2480a73a-61e5-4f3c-809c-9e5883ccf74c,Enterprise,None,1
61723350-04ec-4c8b-8a16-14d834357760,Enterprise,5% Discount,1
767fcec2-e94d-44d4-a334-a18130cbfb70,Student,Free Shipping,0
851be4c0-d644-4c2c-8b37-90f8847e20cc,Professional,None,1
02d0f020-bac5-4c5c-95c3-c8070662e7c3,Professional,None,1
05b26a44-a5d8-41f0-b2f8-3b1b2abe747f,Student,10% Cashback,0
7906379a-6a26-45f0-9b2d-f85c4c16dbb6,Student,10% Cashback,0
fa2af164-1b5f-48c2-a226-8d0fccad2f08,Professional,None,0
99f65df1-697d-41e2-ae45-8280516884f4,Professional,10% Cashback,1
dedacc92-6532-4e84-a609-c9dda7255487,Professional,Free Shipping,1
82939e9a-9469-44fd-a95b-c0afbd86fcf4,Professional,None,0
c96396d8-1d31-460b-9a9f-2db8869eedba,Professional,Free Shipping,1
66d915e3-ea0d-43a6-9738-12d77598110a,Professional,Free Shipping,0
9e6777c3-d96b-4abb-8553-7fd3368df383,Professional,None,1
88c268ed-58db-442d-a725-911481b92080,Student,5% Discount,0
7d95ddca-6218-4702-9ad5-dd2affe0fc7d,Professional,None,0
75d1644d-04d1-4824-a03e-23e26fbfbc0f,Professional,10% Cashback,0
badaf20d-e646-4371-99f2-1174736e01f3,Student,5% Discount,1
9b846e05-e5f3-42a9-9ec2-591fee561c12,Professional,None,1
b4dc7eb4-71da-43c5-ade5-6409fa7c72f2,Professional,10% Cashback,0
1b9dcc1e-517a-43de-8fc4-a04702190682,Professional,5% Discount,0
1066a2a5-b387-492c-8b95-f80d13d57eae,Student,None,0
676c166d-2a35-4047-a7ea-036cde8b1de8,Student,None,0
2775f04b-274d-4e05-9e7b-5e56cfa56aeb,Student,None,0
36b1ab84-2f21-492a-b611-717977edce94,Student,10% Cashback,0
21a51979-f377-43e5-a8ff-76d11103d521,Professional,Free Shipping,0
ffc3ffe7-dd9f-43b8-b8cd-290c1e12fa43,Professional,5% Discount,0
7df23e27-0d92-40e5-b86b-e0c0bd75a2f6,Professional,None,0
d0433c86-c7a8-4a80-bbc4-d5ef7d49942d,Professional,10% Cashback,1
e5d69af0-4c9c-48b8-bbbc-0d019d737d51,Professional,None,1
88cc916d-3891-4d12-bb47-b47133148bf1,Student,None,1
f18ba26f-d646-4b52-8785-74796534b590,Student,None,0
998aceeb-c7db-48ce-b82e-dff26bad0934,Student,None,0
27d9de64-b280-46c9-8ebf-b415ca91f82f,Student,10% Cashback,1
bd7d15a2-99e6-4fec-beb0-6c41102ce639,Professional,Free Shipping,1
8ab24517-d897-42e0-b799-e8ee03469f0a,Student,10% Cashback,1
b35d80e0-b1ee-4ffa-ba9f-033bae3a0413,Professional,10% Cashback,0
bb28e65f-7929-410e-bc19-6f29d90d9cf6,Professional,None,0
1fee3bd9-52d3-4353-8028-0097c4270066,Student,Free Shipping,0
b04d7037-eb75-4bfb-91fb-e337c1583890,Professional,5% Discount,1
fa11af45-a6fe-41d2-bd23-66a09ac51fc0,Student,5% Discount,0
4a279bae-c1e7-46b6-8008-f3147e560f8f,Professional,None,1
faeb0a9f-7b10-482f-adf7-638d4bf7d1da,Student,10% Cashback,0
987acf48-be22-4dfb-8ed6-9134d945a207,Student,10% Cashback,1
074e73ca-ec5a-42d6-b91a-6570ff68aef4,Student,None,1
d5724464-9cc3-4c7d-94a2-e747b0084f94,Professional,10% Cashback,1
8d2c9594-6dfb-4839-a3f8-6721b0aebe26,Enterprise,Free Shipping,1
2d9fb901-410e-4884-b5cb-f3d48dc541db,Student,None,0
13fa8f8f-faad-4744-9908-ddaea21c2055,Professional,None,1
86274674-e6b9-4779-83bb-deeae55b0951,Professional,10% Cashback,1
bf233dcf-2b66-4e3c-821a-546004712e78,Professional,None,0
c8e94d15-d7a3-48b8-a137-ce01d507219c,Professional,10% Cashback,1
cad0f6c0-f993-4255-80a8-a8daedc8b13d,Professional,10% Cashback,1
2bc9baa4-b52a-4266-99d3-e457636a04ff,Professional,None,1
96637b7a-32b3-4c56-bd39-9fd95048af07,Student,5% Discount,0
8b38d350-60d5-4270-b5e4-3dd56dcd7d2e,Student,10% Cashback,1
7ee52b92-45cf-423f-a442-1a827fc2d838,Professional,5% Discount,0
175d61cf-3a6b-4f46-99bc-46de162e86e0,Professional,5% Discount,1
f21a620e-5665-4f57-80ea-d75ae0094bb3,Student,5% Discount,0
6425cd25-f5bf-40ff-b5dc-a59313c0f964,Professional,None,1
3ca59e8e-26ca-49df-8ec0-df4d1f8e6cb4,Professional,None,0
e24da879-7f91-4894-b7ef-debd7c296d53,Professional,None,1
fbcab031-5ba2-45cc-863b-20c0bb83624b,Student,None,0
9cf17a2b-c56c-48f8-a7f7-613c5517c914,Professional,5% Discount,1
77f396e7-8607-46fe-be28-51afbc0bad5a,Professional,None,1
90f4e2d2-631c-455a-8b44-f1d84cb4d8bd,Student,5% Discount,0
9db7e1e6-4cb9-4053-aba7-01e81918b7cb,Professional,None,0
4e7f12fc-df9a-442d-9d8f-9727cf845899,Professional,None,1
fba1c65b-2a2a-47f1-bff0-38440e982ef7,Student,5% Discount,0
33e27d07-5cf4-4e77-8d82-749a97c58509,Student,None,0
9f88957d-9b12-4141-8c51-b69fb58dba63,Professional,5% Discount,1
49a44db2-a54d-498d-89ad-84292757b8b3,Professional,None,1
f505a859-88c9-447c-ba9b-296e9d1097fa,Professional,Free Shipping,1
a585b65b-de09-479d-b536-e88d2aca77bf,Student,10% Cashback,0
9200615b-7dce-4912-8a28-18475cfd09cd,Student,5% Discount,0
4849f091-2d46-47be-aaea-66f59250fdb0,Enterprise,None,1
38c91fc8-f890-4c48-964e-b3febc4497bd,Professional,None,1
1c7ca3d8-62df-462f-8ffc-294cb8c6535a,Professional,Free Shipping,1
13e4ac03-96aa-45d4-bc72-4de547b6c52e,Professional,5% Discount,0
60dfe8a5-c2af-494f-817d-a3f92f238a6c,Student,None,0
948a70b3-1402-4e3c-b7ae-783e7c9245a6,Student,None,1
8ca39101-3445-47d1-ab96-a6652aa8b8cf,Professional,None,1
e345b5a2-64e2-4f59-b624-651c77f2829b,Student,None,0
d75ce895-f3e6-46f1-8701-07aff8450985,Professional,10% Cashback,0
11036805-7254-4b5f-8199-9b26c08a3c23,Student,None,0
4e0c9b7e-7880-44a4-bb79-08b0099e8f2b,Professional,None,0
ea39d811-37f7-4c73-a935-0df244cd5f32,Enterprise,10% Cashback,1
b11dd047-98e4-4f7d-8e0a-736b7739723a,Student,None,0
2e15258f-7c1c-403f-b91d-76710a494ebd,Professional,10% Cashback,0
4aeabbba-a5f5-43c6-9f18-d7e9b4d94d39,Professional,Free Shipping,0
fa7414ea-9435-4980-b717-7539d9d16de9,Student,None,0
f73ca7b1-6d42-45c3-ae4b-41616345a652,Enterprise,10% Cashback,1
c710f5e3-7c25-452d-b5b6-cb3adcbc83ef,Student,None,0
25f6d45d-1403-455a-a619-efebed20200e,Student,None,0
98ee18a2-bf29-4cab-9ca9-724e6bb109b3,Professional,None,0
88472176-48a6-42f6-b1f7-b3e01e803540,Professional,None,0
10b49789-33e3-49b0-9714-92dea93e878f,Student,None,0
344d3ee2-7a61-4583-acb0-537c152418a4,Student,None,0
b51717da-25a8-4220-b43c-30d5d0534067,Professional,5% Discount,0
24713ca2-3ce8-46d7-9f64-3e1648ab2164,Professional,10% Cashback,1
5160cd08-4ced-494f-93a3-5695d641e0f9,Professional,Free Shipping,1
e7d70cbe-ae58-4a00-978e-0ed2312dbeeb,Professional,10% Cashback,0
2edbb4ff-d005-4f96-82f1-fd19386c6ac9,Professional,None,1
2359ea76-fd75-445e-a442-f50cb7dc2c6f,Professional,None,0
feb62d61-b6d0-478e-9cab-ff58b9c9f827,Student,None,0
48864e61-851a-4d04-a03e-bd68cb77fc78,Student,None,0
f1ed8ee4-b0d0-4193-85fa-f6b2798f7bbd,Student,10% Cashback,0
8947834b-72a9-4587-897a-e24373284f66,Student,10% Cashback,0
5e2101da-c0fa-4650-a513-9cffb5f8aacd,Enterprise,None,1
54435f7e-e323-4edb-b785-2f6c5d91b0bc,Student,None,0
d3fe9011-a8ff-45d4-964b-be6a131725cf,Student,None,0
cd5d7265-1ad2-43e9-9bb9-0a331ef84c44,Student,None,0
15f5a95b-aef2-439e-aa4e-f0ff5ac92265,Professional,None,1
0d0b5871-d6d8-4f60-a9d3-bf454275d601,Professional,5% Discount,0
2fc3e4db-9bfd-40b3-b7d2-62b170b933fe,Enterprise,None,1
16470484-a35b-41f8-a62e-0a36e6025077,Professional,10% Cashback,0
612374b4-3f17-4197-a8ab-1deb66c89822,Student,None,0
3d955b91-40ed-49a8-ae67-dca74fa2efe4,Professional,None,0
af40850b-24ef-4b48-bb58-7306efe009d0,Student,5% Discount,0
4cd420e0-bf5c-44d3-8127-4934814e3239,Professional,10% Cashback,0
c00f87b4-bfda-4129-98e1-46fcf8103a38,Student,None,1
838d1318-57b1-4a71-ae48-b67c75c177fb,Student,5% Discount,1
cb72a1d5-11f6-4599-9d9d-cc8d7e277140,Professional,None,1
45a477f0-2067-4466-8c37-702fa814f6cb,Student,None,0
00ccd47d-103e-4b40-a859-377c481e469f,Student,5% Discount,1
702c3da9-8a32-45ad-8039-f0abec8206ba,Professional,10% Cashback,1
96405277-849d-4730-9b48-e15bbd54c00f,Student,None,0
ad1c43c3-2ca0-4864-914e-0a104e0445c6,Student,None,0
0408f940-91e3-48b0-8341-1b144e3fdaaa,Professional,5% Discount,0
9621f31b-8c2b-4b85-8fba-f5de9fc2a769,Professional,None,1
1a9e568a-99e1-45ed-9336-d32dd4d894be,Student,None,0
958288bb-592f-4713-bd89-63d3847b7882,Student,10% Cashback,0
9004a68d-f0c1-49e1-a8b7-32e3d214ca71,Professional,Free Shipping,0
e6705114-1f02-47ea-9a9f-ef26e44ccba9,Enterprise,None,1
11b69590-12ec-4801-a2ab-463387d3d955,Enterprise,5% Discount,0
d1c466f5-987e-448d-aac1-bce4f18493f7,Professional,10% Cashback,1
e168ce48-31bc-4d27-9eda-c6782ce04b4a,Student,None,0
7eff570f-3f71-4835-95bf-486dfb10e873,Professional,10% Cashback,1
afde860f-518a-4b77-9a49-5b6b44698f66,Student,Free Shipping,0
cb88f244-363b-4107-9896-e86696a9aeba,Student,None,0
8ed08253-e9aa-4355-8210-c8ced4a51016,Professional,None,1
31b680f8-907a-4bc4-be4e-87cd841f8474,Student,Free Shipping,0
7d0f9e8d-017c-4ab6-a22d-486462b292be,Student,10% Cashback,0
088d27fe-983f-440a-bbcd-f42f92908de5,Professional,None,1
2407406b-5b78-4fcf-8c06-4408251894bd,Professional,10% Cashback,1
ba998031-d52c-42f4-9f98-2b9063da0121,Student,10% Cashback,0
