customer_id,segment,total_orders,total_spent,avg_order_value,last_order_days_ago,pay_count_credit_card,pay_count_netbanking,pay_count_upi,intervention,converted,T,Y,Z
413a286d-48e2-4dcd-b2c7-328a192200e1,Enterprise,5.0,13289.58,2657.916,17.5,1.0,1.0,3.0,10% Cashback,1,1,1,1
423cd972-4734-4779-8e09-d598c256667d,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
dd54b96f-ba20-4adc-a445-005c6d5b64d9,Enterprise,2.0,700.28,350.14,62.8,0.0,0.0,2.0,10% Cashback,1,1,1,1
ef97a9fc-2519-465b-9ca3-181c0ca8f2f3,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
722bdc97-bd69-48fe-9ca8-7fff0ab2e950,Professional,3.0,6113.29,2037.7633333333333,90.9,0.0,0.0,3.0,None,0,0,0,1
0b59d2d2-d817-41cb-866f-9474ab0f640e,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
cdba36b3-455e-4fcb-b927-8b724c50c435,Professional,4.0,4960.74,1240.185,10.5,1.0,0.0,3.0,10% Cashback,1,1,1,1
de7253d8-5db2-4176-b6e7-881cc9c5f97f,Student,1.0,610.24,610.24,141.2,1.0,0.0,0.0,10% Cashback,1,1,1,1
8c7f98aa-a644-46ef-8f4a-df04ed89d241,Professional,2.0,4990.099999999999,2495.0499999999997,141.2,1.0,0.0,1.0,None,1,0,1,0
35da9b9f-e062-4533-92e1-dff94e8d3d0f,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
fe31aae8-0fb4-401e-a6e8-698cfd08c473,Student,1.0,253.6,253.6,157.4,1.0,0.0,0.0,None,0,0,0,1
3ec11a77-7c41-43ef-af7f-299779158310,Student,2.0,8813.09,4406.545,54.0,0.0,0.0,2.0,10% Cashback,1,1,1,1
3586d44c-f10c-4108-a667-256c7ff138b6,Student,1.0,676.46,676.46,2.8,1.0,0.0,0.0,5% Discount,1,1,1,1
0f7c782d-3bce-48c8-a1c9-49e72a94507b,Professional,5.0,8795.880000000001,1759.1760000000002,10.0,1.0,0.0,4.0,10% Cashback,1,1,1,1
aa0a7cfd-016e-4599-bf2c-7764405dc0da,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
8a58eb29-07c8-444e-9423-ceb37af11c6d,Professional,4.0,15451.900000000001,3862.9750000000004,42.8,0.0,0.0,4.0,10% Cashback,1,1,1,1
f4a03ac8-c400-4a3d-8b9f-f870f340bd9f,Professional,1.0,1170.56,1170.56,14.1,1.0,0.0,0.0,Free Shipping,1,1,1,1
391c689c-e46a-45ff-8cc5-191577c4740f,Student,1.0,7965.43,7965.43,31.5,0.0,0.0,1.0,None,0,0,0,1
e93bb0e8-aeb2-470b-8533-57801fa45277,Professional,1.0,218.81,218.81,69.7,0.0,0.0,1.0,5% Discount,1,1,1,1
25e02b3f-6ce3-467e-9702-b76c00332be3,Student,1.0,293.79,293.79,98.1,1.0,0.0,0.0,10% Cashback,1,1,1,1
d46b8576-9f7c-4e64-a674-691c32fd4d9a,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,0,1,0,0
abefa7dd-e522-4e32-8ed4-d6722a0ec09e,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
d756a6a9-c5f7-4269-be40-fdde599b6903,Professional,3.0,6535.42,2178.4733333333334,129.8,1.0,0.0,2.0,None,0,0,0,1
76783d5c-566e-4b9c-a293-37a2af64f6ea,Enterprise,8.0,8839.08,1104.885,4.6,3.0,2.0,3.0,Free Shipping,1,1,1,1
57ec183c-7e3c-4c39-b131-eacff8945c36,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
a291ddb8-c43b-40a2-b822-d081b9fc2997,Professional,1.0,2477.7,2477.7,99.5,1.0,0.0,0.0,None,1,0,1,0
f7269388-bd7e-46a6-8ff0-b35d4312a80a,Professional,4.0,5389.51,1347.3775,7.6,1.0,2.0,1.0,10% Cashback,1,1,1,1
663b9942-ec38-41ed-a46f-341f73c14517,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
3a95d298-2b7f-47ae-9c03-9a2dc2830d88,Student,1.0,224.41,224.41,91.8,0.0,0.0,1.0,5% Discount,0,1,0,0
f28adad4-517f-46db-b872-ac202a7c2d02,Professional,3.0,1980.03,660.01,86.0,1.0,0.0,2.0,10% Cashback,1,1,1,1
3d52a2f7-2e50-46de-a81f-58b9172b049d,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,0,1,0,0
fd0a1d4f-850d-4332-87b2-e3e7b7524060,Professional,3.0,2609.6,869.8666666666667,104.2,1.0,0.0,2.0,5% Discount,1,1,1,1
708ae862-2fc3-478f-92f1-ddc87335205a,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
9c86eebb-47b9-42cc-85a7-861ed32adeba,Professional,6.0,13671.699999999999,2278.6166666666663,45.0,0.0,0.0,6.0,None,0,0,0,1
2a32a21a-83a0-45fc-9032-eae6133af2b3,Professional,6.0,20195.629999999997,3365.938333333333,5.8,0.0,1.0,5.0,5% Discount,1,1,1,1
e1791bab-ae3d-497d-b9f8-eecaacc49462,Professional,2.0,4439.46,2219.73,81.7,1.0,0.0,1.0,None,0,0,0,1
235672f7-466a-49cb-aee8-ace75b1f7b7d,Professional,6.0,11191.49,1865.2483333333332,13.2,2.0,1.0,3.0,Free Shipping,1,1,1,1
dc182ef9-ef0d-4033-9a7f-27246df87b55,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
e75a040c-e15a-4020-930f-706d03eabaf3,Enterprise,11.0,31948.960000000003,2904.450909090909,42.9,5.0,0.0,6.0,None,1,0,1,0
2bd957a2-efa3-4ce5-bfc9-69835a2cc76d,Professional,5.0,10017.59,2003.518,9.8,1.0,0.0,4.0,5% Discount,1,1,1,1
a480a7f0-e903-490d-9db4-ac73bd1ff1dc,Professional,1.0,310.61,310.61,173.5,0.0,0.0,1.0,None,1,0,1,0
788a5870-1838-4361-b5fc-50d09bb4e5cf,Student,3.0,2716.6,905.5333333333333,92.0,1.0,0.0,2.0,None,0,0,0,1
4321b3be-f9b9-4acb-9f8d-0612bfaf7462,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
883f0ae9-5ab8-4346-abaf-5ee9ae83087b,Enterprise,4.0,14507.44,3626.86,84.5,1.0,0.0,3.0,5% Discount,1,1,1,1
dca0e6f0-5f24-4250-b353-fbceb669ef00,Student,2.0,5007.05,2503.525,87.1,0.0,0.0,2.0,10% Cashback,1,1,1,1
4b739159-50bf-42fa-9c86-a1ac75624e9c,Professional,4.0,12827.64,3206.91,3.0,1.0,0.0,3.0,None,1,0,1,0
0759c7f9-96a2-4238-aec7-1fb1e2bd59ce,Professional,4.0,4601.71,1150.4275,58.2,1.0,0.0,3.0,None,1,0,1,0
378d7058-7568-4e79-8063-72e0518f379d,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
fa40b9f2-e8bf-4c1d-8beb-9025c93450a2,Professional,4.0,4035.69,1008.9225,28.2,2.0,0.0,2.0,None,1,0,1,0
c37da5ad-a9cc-4804-a960-e975c1120efb,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,1,0,1,0
5639f903-8ee0-4967-9d50-f73dc0e5bc49,Enterprise,6.0,16385.33,2730.888333333334,43.8,2.0,1.0,3.0,10% Cashback,1,1,1,1
babe28bb-43ca-4e2c-b4af-754a2ece01db,Enterprise,7.0,10900.27,1557.1814285714286,20.6,5.0,0.0,2.0,Free Shipping,1,1,1,1
3d56f73f-dfa8-418a-8de0-90bb84017797,Professional,2.0,4212.5599999999995,2106.2799999999997,49.9,1.0,0.0,1.0,None,0,0,0,1
e38b7a2f-c1c7-43c1-a092-e8827acda1cb,Student,2.0,32146.12,16073.06,47.9,0.0,0.0,2.0,None,0,0,0,1
d4ee2445-1afd-40d0-8190-1bd8198aa9d1,Professional,1.0,4012.16,4012.16,61.9,1.0,0.0,0.0,5% Discount,1,1,1,1
8e36dbcb-8ec3-4ca4-ba58-beb31329e496,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
bf0838e7-c3f9-42d0-bb90-4a17ccabbf0a,Student,2.0,3582.05,1791.025,74.8,0.0,0.0,2.0,Free Shipping,1,1,1,1
c5f69574-b543-4ee0-a54e-160f2e476f8f,Enterprise,8.0,38761.83,4845.22875,36.5,2.0,2.0,4.0,None,1,0,1,0
1afc98e4-b94f-423e-a44e-d879accc6412,Enterprise,1.0,4971.19,4971.19,35.3,0.0,0.0,1.0,None,1,0,1,0
3d573c09-19a4-4000-a4c5-1a1b09d85d8e,Professional,4.0,2822.3100000000004,705.5775000000001,48.3,0.0,0.0,4.0,10% Cashback,1,1,1,1
d535bce2-fb4d-4a84-89fd-a19ae1c5b454,Student,3.0,5727.55,1909.1833333333334,16.1,1.0,1.0,1.0,10% Cashback,1,1,1,1
55d986aa-69f7-4c35-95c1-769c4ee0cb9b,Student,1.0,841.72,841.72,118.8,0.0,0.0,1.0,None,0,0,0,1
98391c5d-e3fb-4fd0-9e58-75376f377f95,Professional,2.0,4940.31,2470.155,64.8,1.0,0.0,1.0,10% Cashback,1,1,1,1
799ee0f3-d343-44ee-a135-d20e1c021162,Student,1.0,1242.17,1242.17,133.9,0.0,0.0,1.0,None,0,0,0,1
c6bf5586-02b8-4477-bcbf-d48755b6f6e0,Enterprise,4.0,3316.6,829.15,59.3,2.0,0.0,2.0,None,1,0,1,0
0127fc00-feb4-40c3-98f5-37dabff5df77,Professional,2.0,750.55,375.275,12.3,0.0,0.0,2.0,10% Cashback,0,1,0,0
da75ca2d-dce2-4910-a7bb-ec3ea216894f,Professional,5.0,21187.92,4237.584,3.9,0.0,1.0,4.0,None,0,0,0,1
e8be4d3a-3701-42ee-8877-3765b1833542,Professional,4.0,19594.719999999998,4898.679999999999,6.0,1.0,0.0,3.0,10% Cashback,1,1,1,1
ffe12a1a-0b53-4d1c-83df-29a560fcea66,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
236dee3f-297b-4c2c-be5b-7473ab51ef38,Professional,5.0,6632.360000000001,1326.4720000000002,11.7,0.0,1.0,4.0,None,1,0,1,0
830d9e9c-9597-4b26-aaef-f0ad0344070c,Professional,3.0,4062.2599999999998,1354.0866666666666,105.4,2.0,0.0,1.0,None,1,0,1,0
1b4038d4-bc6d-4539-aff3-3a1f04f668ba,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
4d10fca4-9ad5-4509-8f05-54a2ce2c6f26,Enterprise,6.0,3607.02,601.17,25.7,4.0,0.0,2.0,None,1,0,1,0
4624951b-a184-4548-80cb-4d8be9916783,Professional,5.0,11153.48,2230.696,17.8,0.0,0.0,5.0,10% Cashback,0,1,0,0
0f360f15-be8e-466b-9b6a-d1e07df291b9,Professional,1.0,479.79,479.79,169.8,0.0,0.0,1.0,5% Discount,0,1,0,0
5d493f1b-3347-409d-953d-22dba843d79e,Student,3.0,3487.79,1162.5966666666666,2.2,1.0,2.0,0.0,None,1,0,1,0
f769e014-52ee-429c-9f0c-2c60d0c85e4e,Professional,4.0,4245.04,1061.26,62.4,2.0,0.0,2.0,None,1,0,1,0
7cc504ac-2642-4943-86bd-0563833cbb59,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,Free Shipping,1,1,1,1
dd1403f0-abcd-446b-835f-d1a3c3c4dc19,Professional,2.0,7846.29,3923.145,115.2,0.0,0.0,2.0,None,0,0,0,1
6763b1db-7139-4b9e-b58e-a2addd2036f9,Professional,1.0,1466.84,1466.84,83.7,0.0,1.0,0.0,None,0,0,0,1
d4d67742-7317-475e-8e60-5598a883a0e6,Professional,7.0,10182.15,1454.5928571428572,5.6,1.0,2.0,4.0,None,1,0,1,0
22a95b77-b665-4f25-9553-ac73ea817f2a,Student,2.0,3188.9500000000003,1594.4750000000001,60.5,2.0,0.0,0.0,10% Cashback,1,1,1,1
ff2d9ba4-fa38-49c3-8dc2-8be16ddfa5bd,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,1,0,1,0
d82b91f9-9ef2-472a-ad1f-57c49d6315db,Professional,2.0,4390.5,2195.25,17.5,1.0,1.0,0.0,10% Cashback,0,1,0,0
69db5226-1703-470f-b837-91bc4263ebad,Professional,2.0,2590.25,1295.125,9.9,0.0,0.0,2.0,None,0,0,0,1
fa03a00d-c52a-40bd-bfac-89db6a405acd,Professional,2.0,3255.82,1627.91,93.2,1.0,0.0,1.0,None,1,0,1,0
1d60c98f-5ee3-4631-a4bf-4452b1381092,Enterprise,4.0,4469.29,1117.3225,20.9,2.0,1.0,1.0,None,1,0,1,0
b95a3bd3-9177-48dc-b684-c6b86d7e52de,Professional,4.0,19916.03,4979.0075,26.7,1.0,0.0,3.0,10% Cashback,1,1,1,1
f63e3281-0f10-4e00-a9ff-2b01ed1d873d,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
97b3fa3d-af16-4841-b7f2-cff32bc3d699,Professional,1.0,1728.84,1728.84,154.5,0.0,0.0,1.0,None,0,0,0,1
a35705c2-a76e-4943-88b6-e231c944ee93,Professional,2.0,11182.76,5591.38,139.6,0.0,0.0,2.0,None,1,0,1,0
05fc3d9e-25a2-4a65-9784-cbc43091766b,Student,1.0,1195.89,1195.89,20.1,1.0,0.0,0.0,10% Cashback,0,1,0,0
1831bf90-9379-4040-8bda-0b6e05503232,Professional,2.0,3835.4100000000003,1917.7050000000002,103.5,0.0,1.0,1.0,5% Discount,1,1,1,1
35c38e2e-5f7f-4039-a6ca-5f11fba41af2,Professional,5.0,28257.15,5651.43,25.5,1.0,0.0,4.0,None,1,0,1,0
23e1cca2-6993-4b76-86a1-e981bd3d5b1b,Student,3.0,9518.37,3172.7900000000004,35.5,1.0,0.0,2.0,10% Cashback,1,1,1,1
9404ce72-8408-4b1d-8703-04ca4879121d,Student,2.0,6181.110000000001,3090.5550000000003,25.6,1.0,0.0,1.0,None,0,0,0,1
4bb0c53a-f573-4544-99f1-a190517a6859,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
245ac6d2-0228-46e5-9cdb-84d26db50c89,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
0bebb9f0-9f19-4755-aa8c-5b388bdba90f,Professional,3.0,9834.34,3278.1133333333332,68.2,1.0,0.0,2.0,5% Discount,1,1,1,1
5bdb77d5-32eb-4a2e-8cbd-ac5c5d34a30e,Professional,2.0,1166.5,583.25,73.3,0.0,0.0,2.0,None,1,0,1,0
3bd23eb2-19f5-458e-b9c3-4e1990087e59,Enterprise,1.0,3127.36,3127.36,16.1,0.0,0.0,1.0,5% Discount,1,1,1,1
6145babe-f8fd-4ee7-84f9-ee9e2b3fbc73,Professional,2.0,4614.33,2307.165,129.9,0.0,1.0,1.0,10% Cashback,0,1,0,0
5f9679b3-24f6-493c-8eb4-8a779b195b41,Student,2.0,1712.07,856.035,125.2,1.0,0.0,1.0,5% Discount,0,1,0,0
9c6e7521-13ea-4991-b8d0-e90cb21d186a,Enterprise,6.0,9920.07,1653.345,29.3,2.0,0.0,4.0,None,1,0,1,0
93db3d5c-a1d4-4bb3-b351-352d92848a0e,Student,1.0,1775.88,1775.88,13.8,0.0,0.0,1.0,None,0,0,0,1
dc29673b-711d-448e-90a1-3edc32dc76e7,Professional,1.0,277.62,277.62,133.9,0.0,1.0,0.0,Free Shipping,1,1,1,1
becb64ec-3f92-4d0f-9ecd-4736a9d54c62,Student,1.0,678.24,678.24,21.3,0.0,0.0,1.0,10% Cashback,1,1,1,1
3f08da98-c459-426b-a219-61f6149abb27,Student,1.0,1549.12,1549.12,4.8,0.0,0.0,1.0,5% Discount,1,1,1,1
f357c957-7aa9-49b6-b5f6-a86f3154530d,Professional,5.0,7814.8,1562.96,53.6,3.0,1.0,1.0,None,0,0,0,1
ccba2a86-9fb7-4d78-9741-d07e4620413d,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
fe0df4a9-b5c5-42dc-822a-b41b2537a874,Student,3.0,4639.25,1546.4166666666667,10.7,2.0,1.0,0.0,10% Cashback,1,1,1,1
aca550b8-de1f-441b-913e-0df87ef2fd79,Student,1.0,1341.9,1341.9,81.5,0.0,0.0,1.0,None,0,0,0,1
b212b7e7-fe97-46ac-ac6e-751e297228d7,Student,1.0,1963.61,1963.61,162.7,0.0,0.0,1.0,10% Cashback,1,1,1,1
8ee96224-0e8a-4cf1-8ac8-4a5ddd415768,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
f18f1976-d4e8-474a-8a58-8728d770398f,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
e4c7cf10-dc5f-42d7-9b4d-501593ee2e57,Enterprise,2.0,1146.12,573.06,76.4,1.0,0.0,1.0,None,1,0,1,0
50e74d15-05d9-4aec-8cb0-81397610ab58,Professional,2.0,670.3199999999999,335.15999999999997,15.5,0.0,0.0,2.0,None,0,0,0,1
de57515e-4473-43c2-ad5e-b5ea9971d978,Enterprise,3.0,10788.26,3596.0866666666666,75.8,0.0,0.0,3.0,None,1,0,1,0
c74ff1c1-ecf1-4f2f-bbbf-3f0e51a3a195,Professional,4.0,5302.219999999999,1325.5549999999998,12.3,3.0,0.0,1.0,10% Cashback,1,1,1,1
d9e5c5ca-8ec2-4b40-9282-cd1916737927,Professional,4.0,3116.95,779.2375,50.1,0.0,0.0,4.0,None,0,0,0,1
0d1e4c28-bb65-4a1f-b1aa-d4ab4be9fd70,Enterprise,4.0,8972.04,2243.01,38.9,0.0,2.0,2.0,None,1,0,1,0
0aeac1a7-90e2-4742-900a-680b1712a200,Professional,1.0,4281.31,4281.31,14.0,0.0,1.0,0.0,5% Discount,1,1,1,1
65600152-3e6e-413f-8174-08a71e8fb0f3,Professional,1.0,405.0,405.0,95.2,1.0,0.0,0.0,None,0,0,0,1
40c0c956-c604-462f-bc42-1afa89d7e0c5,Professional,1.0,175.63,175.63,93.4,0.0,0.0,1.0,None,1,0,1,0
b5787562-4a91-405c-bb4a-63945a6be1d2,Professional,2.0,1388.17,694.085,4.1,1.0,0.0,1.0,10% Cashback,1,1,1,1
ad4871f0-0c5d-4e92-99f2-253b9a6fd2c8,Professional,4.0,3014.5,753.625,1.8,1.0,1.0,2.0,Free Shipping,0,1,0,0
ac28dfd3-0a23-4e5c-a82b-7e8ae11709cb,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
43ebf71b-0ed4-44f2-935e-31799f64a906,Professional,3.0,2149.99,716.6633333333333,24.2,2.0,0.0,1.0,None,0,0,0,1
189cbb70-241f-44a1-b39b-0dfdb62e8a9b,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
40ba5e57-1b37-40b3-8cd6-9b96871efa8a,Professional,5.0,7640.83,1528.166,17.6,1.0,1.0,3.0,None,0,0,0,1
b00400e5-a826-4aaf-ad40-5e8e90a1fdd1,Student,2.0,3986.2400000000002,1993.1200000000001,71.8,0.0,0.0,2.0,5% Discount,0,1,0,0
25f905bf-1d83-45c0-a942-5f90f3c22b4d,Student,1.0,2511.13,2511.13,138.0,1.0,0.0,0.0,Free Shipping,1,1,1,1
cb3a802a-ba0d-4a94-bf49-6badeb1219dc,Professional,2.0,1641.82,820.91,4.5,0.0,1.0,1.0,Free Shipping,0,1,0,0
871ee126-f874-4c83-8004-a3b8fb71410b,Student,1.0,397.78,397.78,156.2,0.0,0.0,1.0,None,0,0,0,1
7ce0cbd3-17b0-4de4-bc6c-12c871759680,Professional,4.0,11493.6,2873.4,10.0,1.0,0.0,3.0,None,1,0,1,0
70f32aec-6bb5-42a4-a497-29eaa6163086,Student,2.0,719.99,359.995,5.5,0.0,1.0,1.0,Free Shipping,0,1,0,0
b2b3e489-d605-4d8a-ab67-e335cabfc78b,Professional,1.0,839.14,839.14,147.8,1.0,0.0,0.0,None,1,0,1,0
39dc7a75-7794-4da7-8729-6913d547d790,Professional,2.0,5931.48,2965.74,20.4,0.0,0.0,2.0,None,1,0,1,0
9266b019-86f6-4c81-9276-b9b0f4c2af25,Professional,1.0,1592.3,1592.3,60.9,1.0,0.0,0.0,10% Cashback,1,1,1,1
9ed0c436-20e5-41f1-b89e-2e541f07d082,Professional,5.0,21469.39,4293.878,79.8,1.0,1.0,3.0,None,1,0,1,0
51ddc2f7-dd1f-451f-b169-f4abe1a9e9a8,Student,1.0,8599.93,8599.93,58.0,1.0,0.0,0.0,None,1,0,1,0
eada938f-2589-4838-95ec-a90759a8eefe,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,5% Discount,0,1,0,0
196565e2-d700-44c7-bda1-ff3b415f5a23,Professional,3.0,10819.66,3606.5533333333333,77.7,0.0,1.0,2.0,None,0,0,0,1
15fc2039-f2d0-4210-8666-fcd5e8f0fe32,Professional,4.0,1779.3000000000002,444.82500000000005,10.1,3.0,0.0,1.0,None,0,0,0,1
84a94c21-0679-4a4f-83be-3365d1215739,Professional,7.0,21928.469999999998,3132.638571428571,19.0,2.0,2.0,3.0,None,0,0,0,1
39ded31d-50e4-460e-abfb-0d2e5f0fc2c5,Professional,4.0,4089.55,1022.3875,37.5,0.0,1.0,3.0,10% Cashback,1,1,1,1
56815ea6-b0f6-471a-a0ea-aa1316bb940c,Professional,2.0,543.98,271.99,33.4,0.0,0.0,2.0,None,0,0,0,1
49a8ec45-28f5-4026-8b18-09f86bea49bf,Professional,7.0,5730.5,818.6428571428571,5.1,0.0,2.0,5.0,None,1,0,1,0
2ad1c7d9-b8c9-461c-b672-632a458922c6,Professional,1.0,349.22,349.22,2.6,0.0,0.0,1.0,10% Cashback,1,1,1,1
ae53a9fd-2467-4a29-b63a-4e140348f984,Professional,5.0,4056.5599999999995,811.3119999999999,57.6,2.0,0.0,3.0,5% Discount,0,1,0,0
67b3d51d-d4b7-4561-b335-0390925e166c,Professional,2.0,21070.63,10535.315,43.0,0.0,0.0,2.0,None,0,0,0,1
0e3ee2c4-f72e-45c0-a69e-b9b6a006dc33,Professional,4.0,6173.64,1543.41,63.7,2.0,0.0,2.0,5% Discount,0,1,0,0
1fb852f9-0a5a-4f36-a4f8-1cac928a381a,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
64719747-57f4-45fc-ac34-3909accdcac6,Professional,3.0,2871.4,957.1333333333333,26.5,0.0,0.0,3.0,10% Cashback,1,1,1,1
255848d9-3b0b-471b-b4de-c4e3c72b77c0,Professional,2.0,3507.55,1753.775,54.5,1.0,0.0,1.0,None,0,0,0,1
9c517e9a-8a99-432b-bd0b-0fbb282e092a,Student,1.0,842.46,842.46,146.0,0.0,0.0,1.0,None,0,0,0,1
99adb9f6-f3a8-4d75-8cd5-d6589b3dfa15,Professional,4.0,7631.1,1907.775,21.6,0.0,2.0,2.0,10% Cashback,0,1,0,0
41368603-f9f4-4ca4-a155-073680b13475,Professional,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
8834a214-68a8-4015-9970-d4be1fb98db2,Enterprise,5.0,4952.53,990.506,21.9,1.0,0.0,4.0,None,1,0,1,0
c5449f70-f3a1-46ca-9a74-62e58c4cc295,Professional,5.0,5897.17,1179.434,24.9,1.0,0.0,4.0,None,1,0,1,0
905b0cfd-e9d0-4302-82e3-c8f90ee5cd98,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
684d3dfb-eefc-443e-9e7c-170c417c703b,Professional,3.0,2001.71,667.2366666666667,3.4,2.0,0.0,1.0,None,1,0,1,0
3a0374e8-d0ff-412b-9acc-1df8e76288a7,Professional,2.0,1044.52,522.26,8.1,2.0,0.0,0.0,None,1,0,1,0
e083efdb-941c-41bb-a785-71f66592f930,Professional,2.0,9385.300000000001,4692.650000000001,58.5,0.0,1.0,1.0,None,1,0,1,0
8b0e3db7-dd3f-4506-8679-bee93b342464,Professional,5.0,11312.470000000001,2262.494,37.9,0.0,0.0,5.0,None,0,0,0,1
24d4de88-cced-441e-aebc-cec95f834dae,Enterprise,8.0,8371.560000000001,1046.4450000000002,2.0,2.0,1.0,5.0,None,0,0,0,1
ea606c23-ffc1-42e2-a9d9-6aa964207e2a,Professional,4.0,3377.31,844.3275,51.2,1.0,0.0,3.0,None,0,0,0,1
98094176-b2c8-4a0e-b6fb-78072e3b8f92,Student,1.0,1183.34,1183.34,138.3,1.0,0.0,0.0,None,1,0,1,0
9f735566-763b-48f2-be3d-a2145021c798,Enterprise,7.0,47997.88,6856.839999999999,8.7,2.0,0.0,5.0,None,1,0,1,0
21d67bc7-4146-484e-b29c-3ac5c75b0364,Student,1.0,15829.84,15829.84,98.6,0.0,0.0,1.0,5% Discount,0,1,0,0
ceaf4d14-761a-4260-b8e5-c9e5f0410e7a,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,1,1,1,1
3ccedcd2-5dd1-4bd2-9f70-8f8cbc52daa4,Student,1.0,1706.23,1706.23,108.2,0.0,0.0,1.0,5% Discount,0,1,0,0
bf841bae-4a26-4585-9e1a-9dbc81ff8b57,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,None,0,0,0,1
9ae85fef-f73b-4153-b5ac-8b4b1955dd4d,Student,1.0,2903.04,2903.04,132.4,0.0,1.0,0.0,Free Shipping,0,1,0,0
0f326b5e-0570-4626-a8ae-a22b93d1b60c,Student,1.0,674.01,674.01,103.7,0.0,0.0,1.0,None,0,0,0,1
7f614bc1-023e-4af2-b2f5-346c165339b8,Enterprise,6.0,14836.76,2472.7933333333335,23.2,2.0,2.0,2.0,Free Shipping,1,1,1,1
7efc653b-baac-424a-8da9-7fc8d679a8db,Student,1.0,151.79,151.79,2.1,0.0,0.0,1.0,None,0,0,0,1
c1eea4f5-2b48-4639-b318-00c870ab5457,Student,1.0,1290.39,1290.39,169.3,0.0,1.0,0.0,None,1,0,1,0
dcd0464e-eb04-49a3-8ef5-3f40b1c862c7,Professional,4.0,6932.360000000001,1733.0900000000001,2.4,0.0,0.0,4.0,None,1,0,1,0
85e663e2-2608-47f1-9550-9bb6b4722525,Professional,2.0,5616.0,2808.0,68.5,0.0,0.0,2.0,None,0,0,0,1
5caef5b1-d53a-443a-a67e-04e63d3a5592,Professional,3.0,7007.4800000000005,2335.826666666667,15.0,2.0,0.0,1.0,5% Discount,0,1,0,0
d1481e8f-2ae6-4f06-a41f-0f560ff0cfe7,Professional,2.0,669.51,334.755,98.8,0.0,1.0,1.0,10% Cashback,0,1,0,0
1d6c1b52-87ce-4381-a607-b263b931bd45,Professional,7.0,16248.42,2321.2028571428573,34.8,2.0,1.0,4.0,Free Shipping,1,1,1,1
633988d2-ca7e-4d8c-b379-33fa35ea6b68,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
7df044ea-cfab-4566-a311-08490b08c058,Enterprise,4.0,11432.48,2858.12,60.0,2.0,0.0,2.0,None,1,0,1,0
2df92f2b-d9aa-404d-8227-d5479da119ed,Professional,3.0,10212.61,3404.2033333333334,49.8,0.0,2.0,1.0,None,0,0,0,1
f0452e6d-8030-4ec1-a3de-1a985e1a237a,Professional,1.0,2488.78,2488.78,127.7,1.0,0.0,0.0,Free Shipping,0,1,0,0
46da0f32-0e05-49b3-a51e-49f85d0778eb,Student,0.0,0.0,0.0,999.0,0.0,0.0,0.0,10% Cashback,0,1,0,0
