customer_id,segment,intervention,converted
4f6737a2-52db-4dcf-a250-d5daf18b8e7d,Student,10% Cashback,1
7860405e-ff48-4c9b-91b6-91b7a745ba4b,Professional,None,0
15a5323e-b780-4107-89f5-dc48b0ad773c,Professional,10% Cashback,1
280d3cae-6a3c-4f6e-837c-58228083fc47,Professional,10% Cashback,0
ad3f7292-4c0b-4f43-a528-32caed300009,Student,10% Cashback,0
d99a1682-1c98-4de3-9aa6-093985feba94,Student,None,0
7ba157b3-7df1-4812-9d1b-0cfbbe8af3ee,Student,10% Cashback,1
8971e6bd-d3e0-4185-b47d-2b8724e93731,Student,10% Cashback,0
6c668135-d98e-4ff9-93c5-93a1240f62cf,Student,10% Cashback,1
7cea9756-9a61-40ea-983b-b66e02f0f624,Professional,None,1
6b320615-4178-4471-89ee-e125ba0cadb2,Professional,10% Cashback,0
b665c756-622a-47bc-8825-b59eb0d194d2,Professional,10% Cashback,0
8c62d255-a3ba-4a0b-a1d8-2c175266b735,Enterprise,10% Cashback,1
68d387f3-cb5c-4885-acd8-63d039cee26e,Professional,None,0
936d3e16-3501-4d00-9653-9d66ae607c4d,Professional,10% Cashback,0
2fdfdbe1-842e-4266-957e-47545cf4a13c,Enterprise,None,1
486c1640-7375-4a01-ae33-174e2c842318,Professional,None,1
06f2ff96-4552-4054-977e-431f6fc23bba,Professional,None,1
3939ffdd-1b75-42ec-a287-514c25c0d144,Enterprise,10% Cashback,1
c29cc7d4-292a-4aca-822e-5919366569a5,Professional,10% Cashback,1
dd900d69-c250-454c-ab0f-6bd2a8e4ddfc,Professional,None,0
0f41fc43-cb50-4eed-9405-371e64f598ce,Enterprise,None,0
7e167ec5-d980-498b-a8d0-839a46d8f6a6,Student,10% Cashback,0
5c9b358c-f7c0-4c44-9a4b-ef7d4f3e5c59,Student,None,0
2aa2d778-eaec-462e-a77c-b08d0181458b,Professional,10% Cashback,0
66789b8e-6084-4caa-986f-60ec8a165b3d,Professional,10% Cashback,1
4bed6aaa-8fc6-452b-9861-085ff5889dc8,Professional,10% Cashback,0
1d915ac6-887b-41f0-b6ed-46aabbbb7670,Professional,10% Cashback,1
a6de4d52-fef9-45fe-89f7-46f2d38d99a0,Student,10% Cashback,0
2b4638e4-cc2e-4cbb-a11c-8dd8df864817,Student,None,0
42e403f3-e1b8-4f54-8276-685242be113e,Student,None,0
345f7006-ed37-4698-a0d5-ad3f59e8e6dd,Student,None,0
db3b272f-d9d3-4091-9a2e-3b55c55105b2,Student,None,0
656e5462-3cce-4810-a4dd-af1304110035,Professional,10% Cashback,0
46c75876-11dd-4d53-9907-c2b4ba1922b6,Student,10% Cashback,1
e77e8682-b194-4be7-bceb-bca4a4ddbb1f,Student,10% Cashback,1
fa9ec2e2-2d39-4907-a6b8-b47f1c24ab49,Student,10% Cashback,1
36219696-9a05-4615-bc34-781650396e2c,Professional,10% Cashback,0
4bc7957d-f1aa-4706-ad46-2a2de801e163,Student,None,0
51f7b80e-a4bc-4d02-9afa-9e06dd399c85,Professional,10% Cashback,1
8df30084-567f-4b7d-bba0-116ba4d937dc,Professional,None,1
76d49c5d-e77b-4082-83e6-a03cd9620745,Professional,10% Cashback,0
eb3bb064-6fea-46ac-826e-2312bf3d84a2,Professional,10% Cashback,1
e8efd7e6-a2db-42e5-8644-93d939c51ac1,Student,10% Cashback,1
b93a384d-166b-4c5c-99b8-4c4f0a15cd42,Student,None,0
36bcb24b-1409-48b2-876e-cb4e46e3ad05,Professional,10% Cashback,1
0c13552e-2e9b-4b10-8414-6c479734f985,Professional,10% Cashback,1
a2c13474-743b-4746-8de6-fa751be90125,Student,10% Cashback,0
bcf3b64a-09d2-4029-ae9b-df0ea606f3d1,Student,10% Cashback,1
4c2e1134-eb1d-463e-a411-8c18a3da14e7,Student,10% Cashback,0
d25b9e1c-2dc7-4764-8af4-5529494faff3,Professional,10% Cashback,0
187751ef-6baf-419f-8654-c4904927e888,Professional,10% Cashback,1
1f16ef79-18c3-4ea9-b60a-bb316960758e,Student,None,0
77704df4-a452-4c6e-bf7e-1af3cd34a2f1,Professional,None,0
eff91072-24c3-49fc-aa83-07d9433a2c4c,Student,10% Cashback,0
fbab7176-c599-4ce7-8613-7cff81343cff,Professional,10% Cashback,1
998faae6-aba9-425f-b686-206f41857633,Professional,10% Cashback,1
7b864395-e8e6-4e74-803d-6cf58078f55e,Student,10% Cashback,0
39d011fa-8b8e-4fd0-b974-27755595369b,Professional,None,0
32973861-295e-4440-b755-19805ac8f004,Professional,10% Cashback,0
1bac7edd-535c-40e2-81a4-c6845e4854f1,Professional,None,1
5f57f3f9-5463-4172-887f-6c61be053143,Professional,None,0
09389d3c-1328-49b6-884d-671f0051e7a7,Student,None,0
895fd327-266a-4c20-b4c8-37870a899100,Professional,None,0
11f80392-e6cb-445c-b403-0ddeeab76987,Enterprise,10% Cashback,1
6334a990-97e1-4c92-895c-614a13f5576f,Student,10% Cashback,1
fab2a644-136a-4bee-b132-0ffdb368b149,Student,None,0
1db5815b-c818-4c28-aa90-734e39edd280,Professional,10% Cashback,1
2e1672f8-a38b-49a4-9e64-498535900343,Professional,10% Cashback,1
90ea1097-0f27-48a4-9979-ae21c2c61160,Professional,None,1
54b6c08f-f464-438e-ac20-dbf13133f19d,Student,10% Cashback,0
1f609bcc-b300-47fe-9947-0fab98abe643,Student,10% Cashback,0
3d6ad51f-0e57-4831-bac7-32bb6afcd2d3,Professional,None,1
9c528506-93a9-487f-8911-439b979c34bc,Student,None,0
1a1c1ce1-08c7-4a74-95f0-a9a4270b817c,Student,None,1
cdf80e81-d994-4ad1-bd9d-e9106081a0a3,Professional,10% Cashback,0
43f11318-a218-4b67-b85f-fe1d32a99fa6,Professional,None,1
7bf65722-7c3f-41c7-ba5f-4cb5016aebc9,Student,10% Cashback,0
32551c4f-9ad0-4247-abd3-93edef863367,Professional,10% Cashback,0
c933c403-6b07-41a1-b2fe-1f922ede28f1,Student,None,0
5a8e4f57-c50f-4465-8e39-65c407944d23,Student,10% Cashback,0
1f316822-4c85-42ad-8f55-c39bc740ea6e,Student,10% Cashback,1
e01bdfa7-4e0d-457e-8761-34c6138cb6bc,Student,None,0
ef88b6ac-7797-4487-af30-14c93af4284d,Student,10% Cashback,0
04d8fa14-15d5-4cb7-b559-ed6f62a04c19,Professional,10% Cashback,0
45f81ede-2dcc-48d1-98c5-c81da511780f,Professional,None,1
c38130d4-9fa7-400c-8be7-7b9ec2a1ff75,Enterprise,10% Cashback,1
6c8d462a-0acb-436c-b5c4-bcabcfc10e6b,Professional,10% Cashback,0
0a42046c-716f-4705-ae01-aa7f30ce0175,Professional,None,0
96974a57-fc9b-4284-91a6-071af2894997,Professional,None,0
c195a4ad-aecc-41e5-bbea-b4adf5cc93b2,Professional,None,1
e0cdaa90-74de-498a-88f0-aca880f5579c,Student,10% Cashback,1
2291349a-4190-45f7-b3ed-40f25df863f0,Student,None,1
e85b912d-d86d-45d3-9297-833e65f155f6,Professional,None,1
2454fa86-9278-4cf3-9b03-61ccfdb5db36,Student,10% Cashback,0
ca961a37-cf60-4158-8fb7-507c37039f1c,Professional,None,0
e590965a-ea42-41f0-b737-45069c24c5bd,Student,10% Cashback,0
a1a70fdf-b453-4e57-940f-c8fda7366100,Student,10% Cashback,0
dec6ae97-4411-40b4-a52b-1811400b7ea3,Professional,10% Cashback,0
0b4588f4-3778-4bf8-a22e-a7de2fe10865,Professional,10% Cashback,1
b82cd63f-f361-44d9-ac0d-0de2e1aa6325,Student,10% Cashback,1
fc2a7352-e2f1-458a-bdf5-0c5cfcf109c1,Student,10% Cashback,0
de3110e1-9962-4360-85a3-ce2ef1a257b3,Professional,10% Cashback,1
50c19ecc-3998-485f-b8bc-afbe27eafae3,Student,None,0
4536ad66-f5bf-48c8-a9f8-de1e15802e2c,Professional,None,1
9b87fea7-359a-478b-8fc3-3767877fcb04,Professional,None,1
34e64806-c629-4a79-89db-8f007ace514f,Student,10% Cashback,0
f74c8061-1674-452e-9d29-f59352a19557,Student,10% Cashback,0
b26690ac-f0d7-4df2-9707-22856bdf1bbb,Student,None,0
41f08544-a402-4d0a-818f-20ed885f6163,Professional,None,1
58f09933-fc66-4a6d-b1a1-b9f3ad2f59c0,Student,None,0
6051b9cd-722d-4c47-9bb4-7ed200c128b9,Professional,10% Cashback,0
51feab62-3e2e-45be-8ee0-768122d533d1,Student,10% Cashback,1
0e91a250-c949-42b1-9897-b1d02e150c65,Student,None,0
e1aa2fd1-4289-4402-aaa5-af6fa3b2c59a,Professional,None,0
3c4fde6f-8131-4f71-9617-bb523b85bb15,Student,None,0
f802373f-ff8a-4eb8-b4d2-45a6762db08e,Student,10% Cashback,1
861d364e-d987-476d-9695-eb62ebf467b3,Enterprise,10% Cashback,1
e38d7a11-558b-4276-9940-06b0fb3d3e47,Professional,10% Cashback,0
85923ed8-327e-4983-8c95-ec241172b31a,Professional,10% Cashback,1
9dfd8d8b-284d-4c92-85e2-1068a31f61db,Professional,10% Cashback,0
7be19dcd-7e87-4583-be6a-b62c181faed8,Professional,10% Cashback,1
9a71e169-38a8-456e-9133-a664989608a6,Professional,None,1
a920b42c-546f-42af-9029-51a3a613d6a7,Student,10% Cashback,0
dac49e82-dc52-4148-9697-384c09b5ea06,Professional,10% Cashback,1
c600871e-f5d2-4bd3-bfe1-70c557adaa17,Student,None,0
bc82a4a6-44e2-46f3-b799-d133eda23444,Professional,None,1
9dd5c722-33ae-41bf-8ad1-d955294bd6d5,Professional,10% Cashback,0
179f96c1-e9ee-40f4-96bd-2d2e4ed027d3,Student,10% Cashback,0
f304cb2f-331f-424a-87fa-909a68c86dd2,Student,None,0
6e9fe3d7-bf39-4670-b66c-0a1e104fc9a5,Student,None,0
29270aef-9b97-410b-92a3-015cffc43a17,Enterprise,10% Cashback,0
b30189fc-3d83-4b97-9376-3033f9cf2f18,Student,None,1
9e081bfd-2e03-4b11-a2bb-d77c0fb06c4b,Enterprise,None,1
f6e04541-a4df-4011-bff2-72a6ed195ef1,Professional,None,0
e95c4cda-8fc4-45fc-ae05-692e204ab310,Enterprise,None,1
4d1e3ee0-ae0e-434f-a527-629a0b562624,Student,10% Cashback,1
8238ff86-5716-406b-9eab-e48c8eebeb32,Professional,10% Cashback,0
4b53ad0f-adcc-461d-bd6b-486192af22b8,Student,10% Cashback,0
2d22ebd0-d05f-433b-a0ef-cfe6b4937dc1,Student,10% Cashback,1
b4429bd3-b238-4881-8195-23238fa9e514,Professional,None,1
394f9fd8-da87-4004-874a-9898494da7db,Student,10% Cashback,1
520f95d4-4937-4935-9fe1-e357ec5c1124,Professional,10% Cashback,1
0026137f-354d-4183-b3db-50c1302a2f3f,Professional,None,1
80eb9e07-39e6-4c9a-8b98-7603aed1afb4,Student,10% Cashback,0
2c8ab38d-d2ac-4d90-85f3-fab0ef3b9925,Student,10% Cashback,0
e8a6897f-dfaf-4b31-949d-d666082b8538,Enterprise,10% Cashback,1
43411284-bf6c-4598-88ca-620ff45f0fe9,Enterprise,None,1
36f1aeaa-3856-4689-9706-680cd7a4d3c9,Student,None,0
174185df-8cc3-47d7-b7d5-dce2defba356,Professional,None,1
d1ec3d75-2a8b-4680-a02f-35b2a8f589c5,Student,None,0
2b98ca23-b4c9-4078-a559-63fd22598245,Student,None,0
4e7bf322-02da-4479-ba1b-b0978ae600dc,Student,None,0
45684017-696e-43cc-a851-06d2b3bbb532,Student,10% Cashback,1
78b8829d-be81-4981-85ed-0f79824528eb,Student,10% Cashback,1
c139a439-19cd-4826-a4f4-292638fa72df,Professional,10% Cashback,0
f29cad87-c758-4d97-91bc-215a0a168cb8,Professional,None,1
28ab68ec-58e2-49fe-8a15-b0bf7e575e7f,Professional,10% Cashback,0
d46002e2-16c2-422f-9fdc-23aacd64890f,Professional,10% Cashback,1
5e7d031f-d264-498a-8574-21122e4cc872,Student,10% Cashback,1
50a77ae8-e286-454c-a02c-e35d4d21bd64,Student,None,0
f4e5df31-3d5e-48c7-97e8-3f5c81803605,Student,None,0
9d221380-2039-4046-8d6e-c9582e1a1779,Student,10% Cashback,1
933455fc-17b1-4b62-bde5-a14e3e931d6b,Student,None,1
cd3893ca-2795-4a82-8836-a825967eb0b1,Professional,10% Cashback,1
8c7ed8a4-968d-43b4-93c2-917a95179d7a,Professional,10% Cashback,1
3391d022-365b-40cc-862f-e9bda5a19f42,Professional,10% Cashback,1
09ccd087-f696-4d83-840b-1d92a86fcf86,Student,10% Cashback,0
c20be4be-0cb3-4930-a89e-c604beb32f57,Student,None,0
7edf1cdc-9fce-4ce1-b91f-dfdf5e2c4d37,Professional,None,1
46430916-2ec2-468f-9b50-48f607672559,Professional,None,0
11dd1861-a714-4d20-98e9-cdf21ee03992,Student,10% Cashback,0
500c49ab-0e74-4759-9052-4ac1ba71a045,Professional,10% Cashback,0
ea8c2002-8345-4231-b1a9-257fb839dd3c,Professional,10% Cashback,0
787fd35d-0203-4332-90bd-186a50aeba40,Professional,10% Cashback,0
07895e33-16df-4ba8-8d77-a1d7c1f5664d,Professional,10% Cashback,1
3918778e-6352-4d6c-8d03-d4f0661b49a3,Professional,10% Cashback,1
804c6674-e324-4a16-baec-c830bb0a066f,Professional,10% Cashback,0
9f6328ac-5372-4416-96d8-12435ff92033,Professional,None,1
736b483e-d21f-436e-9713-3e0e43595bdc,Professional,None,1
6ba85f58-928a-4d13-813c-f7749d5dcfd0,Professional,10% Cashback,1
164130ac-9cce-410b-a7c0-1e60a7848f82,Student,10% Cashback,0
dd6abef4-e57a-4718-9724-27872c1859c6,Enterprise,None,1
b8fee129-37b4-4f8a-94a3-2d82cbabd7de,Student,None,0
35a90ba9-dd34-46f2-aed7-76050a7b18d4,Student,None,1
e4213131-d9c0-4078-8e29-5dc3c5a2386c,Student,None,0
ac7a341a-9352-4aec-b420-ecc0f14d5191,Professional,None,1
4986ca43-0bc7-4cc4-ada7-5975c6bf9903,Professional,None,1
06f71843-d650-48bd-81d4-27e39135ed5d,Professional,None,1
6138230d-08f8-438d-973b-86bb0187630e,Student,10% Cashback,1
24082019-280f-47a4-bcdb-3a09a4971b32,Professional,None,1
86f36b24-728f-4296-b5a3-8bbe6bb7337b,Professional,10% Cashback,1
b70fced4-352b-4ecb-bcfb-a64dd5e6f6c2,Professional,10% Cashback,0
4610e78b-b939-40ad-97dd-49b768d6198c,Professional,10% Cashback,0
0f668d9a-b842-48d1-837a-8e484998a084,Professional,None,1
f651ceff-e9b2-499b-ba34-1e10df8f75c7,Professional,10% Cashback,0
2eb19a2b-0a1d-4ccd-9b17-38e0744b0d0c,Enterprise,10% Cashback,1
0beb0824-d812-4ad3-a947-4339a848a0b8,Professional,None,0
5ea1fe94-0e0f-4aa9-a82f-0165d3c0cf43,Student,10% Cashback,0
7103370c-62ef-4626-84c4-e127aa2ca5f1,Professional,None,1
8c9a82ff-4091-4e56-93a3-50300c59d2e6,Student,10% Cashback,0
e85f59b2-6760-4dc9-9673-69d57d05c683,Professional,10% Cashback,1
9f95e02d-18f7-4f0e-abe8-c30ad8055c0a,Student,10% Cashback,1
dfb9f9fa-7ba2-4595-b058-832639c68793,Professional,10% Cashback,1
ecbe20e6-0c7f-4abb-b3ce-618621a11d5b,Enterprise,None,1
f0062345-f7fc-4d81-99f6-def6ec16bad6,Professional,10% Cashback,0
2d71aa50-f2a5-4d55-927a-8de7b397ebca,Student,10% Cashback,0
f9844aba-4442-4068-ba48-74ffd24d3676,Professional,10% Cashback,0
676ab295-6918-477b-861b-5af2035947c5,Professional,None,0
cabe167d-f83f-477e-bc87-0a39d4b1cc45,Student,None,0
e0da0e9f-257b-4d20-af6c-21b1668316ff,Professional,None,1
36065ffd-36a8-423c-a203-ce98aa59b51b,Professional,None,1
d3b45153-94a2-4c31-987e-67fe6feb3fcd,Student,10% Cashback,1
a4c0f053-2c5b-4120-a6ea-fa2bfdd7c3aa,Enterprise,None,1
d5110ea3-c1e3-4797-8618-b846751507c1,Student,None,0
3c580183-2c81-49db-9e90-854b5c6e41d8,Professional,10% Cashback,1
4e794339-9d07-4010-9229-c2ce419c1d8a,Professional,10% Cashback,1
b5bff7b1-a611-47c7-8a16-e837f4f71024,Student,None,0
11c4f657-835a-4313-953d-d285dc2a47ee,Professional,None,1
2b64679c-69fd-40c6-a0cb-b2d7398eafdc,Professional,10% Cashback,1
7c3ee9dc-0672-4e6c-b29d-3cd097b51285,Professional,10% Cashback,1
82f07ca4-8a41-4d57-bfdd-ea9944deb50a,Professional,None,1
bd34f96e-a5f3-4226-9e0c-9f5cee5a153c,Student,10% Cashback,0
04716559-c660-4faa-9dcd-0233f553c6dc,Professional,None,0
eb862b64-5fa2-4be5-8475-cd93d2f33030,Professional,None,1
8df1afc2-d338-4113-af3e-11c377422803,Student,None,1
c97a3ff0-9bc0-4ef3-9c36-8e214f262cf2,Student,10% Cashback,1
154f3c89-5f04-4c9d-94da-f9a536f9a2be,Professional,10% Cashback,1
f3efb410-7825-4ed3-8c5e-ac4e542fd973,Student,10% Cashback,1
7d04848f-9ea2-4ba1-adec-b244142ad595,Professional,None,1
1510b941-456e-40dc-907b-82ccaf48fe52,Professional,None,1
3a43d6f2-045b-49ed-acab-89b3087dc774,Student,10% Cashback,0
c20fd875-378d-4814-8e75-082cc7fd1896,Professional,10% Cashback,0
aebcb873-3c78-475f-9bbb-0565e1f5410e,Professional,None,1
e2185a2d-9c69-4078-9fab-eb337e348ae7,Enterprise,10% Cashback,1
7de336ba-c91d-4b2c-8758-87d8cde33df1,Student,None,1
c6b17529-ba71-463e-88bd-bd2e2e8bf3d1,Professional,None,1
0ba64906-a7d8-4242-b43d-0ef640ed419a,Professional,None,1
da24ba4f-8cc1-4156-a1fd-08ad9fcb9a24,Professional,10% Cashback,0
5175bbdd-7a94-425b-b202-7790c6e4cf5f,Enterprise,None,1
e6935cd6-c9b8-4bff-a148-02fef3b8fb65,Professional,None,1
a493767d-7729-43df-893a-d70442d81b28,Student,None,0
2c0a0c6d-8ce4-4430-9948-0a8bf091cffc,Professional,10% Cashback,1
0cae41f9-0f63-4c3c-8a4c-cb3fd67d1bba,Professional,None,1
d6b1afa2-e57a-48ac-8fc3-41d8f6121032,Student,10% Cashback,0
695e65ec-588b-43df-b646-1240719f2589,Enterprise,None,1
5b255eeb-4088-469d-b365-a0be051a42eb,Student,10% Cashback,1
f3c82f15-b0eb-417f-ba07-24e6bae7a4cf,Enterprise,None,1
1ccc5faf-bb2c-4cf3-b564-0f622698aff6,Student,None,1
76dae050-366d-4db6-ba87-2586789e2524,Student,None,0
6a4a0f53-f2c9-4bf2-9e94-81f134d5e782,Professional,None,1
03ce9dc8-1873-4bc8-a76a-6da23daa903e,Enterprise,None,1
d8b1ffb2-77c7-4c5d-9e17-0f134d37c23f,Professional,10% Cashback,1
10ba974a-6752-4f11-a894-6286c64b6d0c,Student,10% Cashback,1
ad8fce2b-dcdf-41cc-9f01-16f954982790,Enterprise,10% Cashback,1
f8b737a0-8340-4317-a8e2-5b3b8060f0b1,Student,10% Cashback,0
a0c6ff19-c92a-4f5e-9fd8-ab66e53d020e,Student,10% Cashback,1
2fa8e682-284b-478d-9364-6babd8b214bb,Student,10% Cashback,0
98fe0b1e-ad8b-454b-add3-ab19f117d426,Student,10% Cashback,1
6c526878-dae9-4408-8001-bf41f84ab096,Professional,10% Cashback,1
4ea5e3e3-17a3-4d00-921b-3b0d5b7c5567,Student,None,0
ea629921-d769-4087-a6de-2fd3a7fe4194,Student,None,0
d8c72956-a21e-4d52-8769-de29acd03196,Student,10% Cashback,0
7c5fe5d6-a783-4176-8c6a-7af96d3855d8,Professional,10% Cashback,1
5b09921b-fca6-49ab-9bd6-6180aaeaa096,Professional,None,0
51995ec9-9335-479d-b32a-d5283f4fd4c8,Student,10% Cashback,0
0b477cea-2cc0-48a9-af0c-abca4eac2ca2,Student,None,0
4aea0f78-30c6-4719-8619-5ed394c4e503,Student,None,0
9c4486e3-a95e-467e-99d0-45745a2cef93,Enterprise,None,1
ad30a376-519c-4153-80c3-1a0658e1ca60,Professional,10% Cashback,1
b9383b34-4ae3-48a4-a8db-fb0683bff986,Professional,None,1
f0317f74-71da-40fd-a4a9-871e4c53d6d9,Professional,10% Cashback,1
c35b5f5f-c34a-47dc-9e3a-019a140f9dd1,Professional,10% Cashback,1
7f74a37f-5788-4405-b31b-d6abf15fc769,Student,None,0
249f12f6-a9a3-49a4-adf3-ad4d373bb172,Student,10% Cashback,0
c4dbb1bb-32fa-4968-b107-e55d9d6454b3,Student,None,0
7012c614-302b-43fc-92b2-038175b0285c,Professional,10% Cashback,1
ca917d84-f1e9-46d5-b5f1-4ae086a37409,Professional,10% Cashback,1
89533f54-5f6c-4294-9f2e-85d437e52320,Professional,None,0
6fd31eb1-847d-4374-942c-2a2728296192,Professional,10% Cashback,1
c96023ca-5efe-448d-b768-afdbb9cab845,Student,None,0
7075781f-9b10-447f-9966-6bf4750b8ec2,Professional,10% Cashback,0
7c4386c8-6987-4a25-a7cb-47add17adac3,Student,None,0
248fcb0d-fd81-4954-8987-ddd2af8a49c3,Student,None,0
00282559-41fd-4004-9ff3-db29188c8009,Professional,None,0
2316fe39-1639-4b44-b8b5-d0c2dec27559,Professional,10% Cashback,1
2fb1a939-7f53-4e24-acd7-31119fcf4ede,Professional,10% Cashback,0
7bfe5ba8-68aa-42d3-95b3-29a6063c1ea8,Professional,10% Cashback,0
a99cd4e8-5de3-4162-8afa-b72c16df1488,Student,10% Cashback,1
3460157d-1c5f-45cc-b411-8739a1a0d1b3,Professional,None,0
4767cb89-f122-45ca-b8c0-77f54f843efa,Professional,None,1
08e4fb1e-5d59-48c9-b04f-25d99a5c523d,Professional,None,1
c03535b1-7d7a-448e-8f54-6089911f052d,Student,None,0
c1a396e4-e82a-449c-b386-ae9fdf0c7259,Student,10% Cashback,1
255f7e07-103d-4390-8b39-8f61843d452c,Professional,None,1
a069f03b-f543-4d5e-8ec8-95e045894bc8,Professional,None,1
aafabcf7-5346-4d31-b0ed-888926faf39f,Student,10% Cashback,1
8b0395e5-6656-48fc-8450-85d4dbd76ff4,Professional,None,0
68c86f7a-db9d-486a-94f9-2b0da6604834,Student,10% Cashback,1
b73b7069-03a8-41a5-b1bf-f219769d9f79,Student,10% Cashback,0
170d2950-468a-4ca2-8b98-d61bd23466bb,Student,10% Cashback,0
735abedc-b376-48e8-96e6-a7d494f936ee,Enterprise,None,0
d4e1b86c-ac51-4454-9107-82986b62a24f,Student,10% Cashback,0
ae0cbc87-71ed-4acf-a550-e35014373e30,Student,10% Cashback,1
e591a0ff-0613-4285-8b41-b62d0a8ae115,Student,None,0
fef85661-b957-4668-85e3-45a024b47a5e,Professional,10% Cashback,0
12f4ed45-6a55-4a33-b7db-7dc1d12ec1b5,Student,10% Cashback,1
65363079-7564-4c6b-bb70-a8335c331705,Professional,10% Cashback,0
39905856-c710-46f8-84b3-75d435033b2a,Professional,None,1
5cbc6135-6b4e-4bd3-b260-5fbd59092ad1,Student,None,0
cf1d3958-2cfb-4bb7-a1c3-739437288519,Enterprise,10% Cashback,1
b214ac72-7be5-4edb-a332-a99b2eb15f88,Enterprise,None,1
7c8621bb-2247-4c06-bc1e-5905d4394709,Professional,10% Cashback,0
9b18aa64-e844-4f2f-96d4-147ae3512a13,Professional,None,1
4ec1f82c-5558-4066-8579-d4a11fd44556,Student,10% Cashback,1
a98e95ce-8a37-45c7-9ae3-9cb5e3398a43,Professional,None,0
1341933e-8d05-4dc2-9f93-69241e6eddc0,Professional,None,0
9a4e15fd-1b54-47b6-98a6-9e28598775fe,Professional,10% Cashback,1
67407eaf-7ebf-4afd-ba4b-59b7f59da486,Professional,None,1
b616266d-d152-46d2-acfe-e3f2911d480f,Professional,None,0
d45498ed-ff7d-46a6-acf9-c0fee9de8211,Professional,None,1
7752b2f2-4093-4d58-9e7b-c6b659639552,Professional,10% Cashback,1
6e0de1c6-d0c7-4e60-a848-7280fb19558e,Professional,10% Cashback,1
0e87f972-d858-4300-a601-97d4d5dcf6b1,Student,None,0
9039023d-6c07-4d7d-bc5d-c45e55e9f32c,Professional,None,0
e792a698-df87-4762-94e5-275c97114038,Student,None,0
d426b6b3-2538-4eb1-8944-5c4dee532878,Student,10% Cashback,0
d45875da-41ed-40bc-b1c2-f8acc947db6d,Professional,None,1
9024d882-a53b-4ae2-9163-13cdd7f7f13d,Student,None,0
dd55fe7d-7773-4503-9b7d-1dbe37889871,Professional,10% Cashback,1
c131a793-adeb-4a25-83c8-0711108a94e3,Student,None,0
4e673aaf-cadb-40af-b3cb-f675f2e7c76b,Professional,10% Cashback,1
bf60f333-db85-4b06-92f1-70555512bd28,Professional,None,0
1dd60e57-9cf3-450c-b5ac-580e4758ebaf,Professional,10% Cashback,0
6d43950f-340b-4b2b-b2dc-a3e77ca48b64,Professional,10% Cashback,0
fb7132a1-ad86-44f8-bd03-8a3186dd7627,Student,10% Cashback,1
6a204c34-bb8e-4410-b41d-ac53552b00f6,Professional,None,1
a7160c92-a241-4253-b4b7-bf828a240228,Student,None,1
cdb0cb54-da3b-4761-9020-fa42e29c1404,Professional,None,0
7dd67e69-a584-41d6-af66-e4aa852c3c3e,Professional,None,0
3391756a-6e3e-4ffa-b9c4-99c6fb0fd902,Student,None,0
ce154ba3-d9ce-4ffe-9eb6-13392b65c997,Student,10% Cashback,0
03a07251-f1aa-479f-9b38-9812d91ff04f,Professional,10% Cashback,1
7070835b-3ddc-4677-b8f6-ed1cba367bf8,Professional,10% Cashback,1
b6a03371-6fc3-4bb4-b1cc-73a5fff4f647,Enterprise,None,1
5ba28bf0-a4d6-44d5-a558-e045de7c9923,Professional,None,0
06965cba-e3ce-4d08-b5d3-02ed5265b60e,Professional,None,1
d2f6306b-1a22-49ea-a873-d4767b1c0d2c,Professional,10% Cashback,0
657f4255-39df-4198-9822-41c55fb28a4c,Student,10% Cashback,1
681914be-cb62-431e-8893-b71e4fb621db,Professional,10% Cashback,0
945506da-ec67-4944-ad3f-e11dc22608c0,Student,None,0
24f17e6b-042b-4395-9103-88746b7ef496,Professional,10% Cashback,1
f9649b23-dbb1-4b87-bdad-eae54ddb588e,Professional,10% Cashback,1
ce683330-cc27-4113-aa2c-89180b895df0,Professional,10% Cashback,0
b8691e72-da02-4489-b098-946edc0f75c7,Professional,None,0
3ab77b14-d1d2-41f3-a3ab-42bb490979f5,Professional,10% Cashback,1
b581a411-55de-4e8b-88fc-6a967e30b2e9,Student,10% Cashback,0
8cdbac4c-67e9-4001-8026-842d9fd68cd4,Student,10% Cashback,0
6c698201-471a-4cc3-bbe0-1a6342dd0a81,Enterprise,10% Cashback,1
e82abcd6-fc2b-4f3c-84f3-d473051f41fe,Professional,None,0
327694bf-fc0f-407e-90aa-bdaa43c2f755,Student,10% Cashback,0
e732c456-c6c7-4ca0-b37a-a2e3d22f8da0,Professional,10% Cashback,1
6aae4b4c-cd7e-473f-8b9a-98647286bb82,Student,10% Cashback,1
e03b3e2f-fdbd-4508-bb5d-50e06a4814fd,Professional,10% Cashback,0
1276e9cb-6bf7-47e1-825d-ed58d85e364a,Student,10% Cashback,0
59ceac04-10a9-46f2-89de-3dc48cd2fb8e,Student,None,0
186e70fc-934c-4dd6-a954-0af6f4b159fe,Professional,None,1
0212c6a7-b7d5-4cd8-ba7a-2d815a04168d,Student,None,0
fcdffe2a-45fc-437a-9bec-8ae63fa60186,Professional,None,1
5a1ad839-39da-471c-a6fa-2181a6659e22,Professional,10% Cashback,0
ffc81e54-64d7-4549-a60d-27fc8bb3a651,Student,10% Cashback,0
9cc3afd3-e9ff-4985-bcd7-8871615afce6,Professional,None,1
e75e3180-3796-4a4c-ab90-ecc0da8b5199,Student,10% Cashback,0
7f1b846e-7f3d-455e-948c-91eb048ddc59,Professional,10% Cashback,0
